Id,LotFrontage,LotArea,BldgType,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold,SalePrice
8897,65,6000,1Fam,6,7,1,1,9,1950,955,4,GasA,Y,1776,0,2009,138299.503778976
8898,60,8800,1Fam,6,5,2,1,5,1977,1240,1,GasA,Y,2403,0,2006,184840.264494711
8899,44,20896,1Fam,6,7,2,1,6,1973,1078,3,GasA,Y,1152,0,2008,176296.217636298
8900,,9900,1Fam,7,5,0,1,6,1953,1161,2,GasA,Y,1742,0,2010,175789.673228991
8901,78,5820,TwnhsE,5,5,2,0,5,1961,894,3,Wall,Y,3608,0,2007,91691.0811626634
8902,,9600,TwnhsE,8,6,1,1,8,1974,1394,2,GasA,Y,2183,0,2009,283678.674059426
8903,,32668,1Fam,8,5,2,1,7,1990,1442,3,GasA,Y,894,0,2007,286607.943251452
8904,82,46589,1Fam,4,5,2,1,6,1977,2121,5,GasA,Y,1269,0,2008,270356.174296128
8905,84,7917,TwnhsE,7,5,1,0,6,1964,910,3,GasA,Y,886,0,2006,146176.371608533
8906,60,7064,1Fam,5,7,2,1,7,1967,847,3,GasA,Y,899,0,2010,146168.776513681
8907,50,7200,1Fam,8,6,2,1,3,1965,955,4,GasA,Y,1567,0,2009,217917.610219489
8908,,9600,1Fam,7,5,1,1,8,1988,832,3,GasA,Y,1629,0,2006,208425.752438852
8909,,6120,1Fam,6,8,2,0,5,2004,780,4,GasA,Y,1432,0,2008,168154.617565238
8910,110,8960,1Fam,5,4,2,1,6,1920,1392,3,GasA,Y,1818,0,2007,134962.469063849
8911,78,11900,1Fam,5,2,1,1,10,1900,528,6,GasA,Y,1869,0,2006,141038.028151729
8912,,5784,1Fam,5,5,2,1,5,1950,689,3,GasA,N,1057,0,2008,94185.4272585952
8913,77,13837,1Fam,7,5,1,1,6,2009,952,2,GasA,Y,925,0,2009,206098.063718881
8914,95,6173,2fmCon,7,5,2,0,4,1967,847,4,GasA,Y,1284,0,2006,151867.100689472
8915,34,11228,1Fam,5,7,2,1,5,1948,1040,2,GasA,Y,1370,0,2009,170964.395489402
8916,75,8450,1Fam,7,6,1,0,7,1962,832,2,GasA,Y,672,0,2006,178550.403084548
8917,60,11425,1Fam,7,8,2,1,8,1985,923,3,GasA,Y,981,0,2007,223101.356875801
8918,,9453,1Fam,5,5,1,0,6,2006,1848,2,GasA,Y,1852,0,2008,197833.576080758
8919,65,9453,1Fam,5,5,3,1,8,1971,1040,3,GasA,Y,4316,0,2007,174678.799861593
8920,24,8791,1Fam,8,5,2,0,7,1961,764,3,GasA,Y,904,0,2008,205394.70287379
8921,24,7180,1Fam,5,7,2,0,7,2005,808,3,GasA,Y,1700,0,2008,166956.011260323
8922,24,7175,1Fam,5,5,2,0,5,1992,736,3,GasA,Y,1306,0,2006,153982.94930179
8923,78,3072,1Fam,6,5,2,1,4,1922,1054,3,GasA,Y,864,0,2006,144387.021194358
8924,60,19378,1Fam,8,5,2,0,6,1971,680,3,GasA,Y,1220,0,2008,202026.917681594
8925,70,6204,1Fam,7,5,2,0,7,1941,1097,2,GasA,Y,747,0,2009,166974.465334796
8926,24,11670,1Fam,6,6,2,0,10,1967,1496,3,GasA,Y,1092,0,2007,165875.221203657
8927,77,9600,1Fam,7,4,2,0,9,1993,991,3,GasA,Y,1487,0,2010,235099.959086185
8928,67,10603,TwnhsE,5,6,2,0,4,2001,756,3,GasA,Y,754,0,2007,140099.71018188
8929,34,8400,1Fam,6,7,1,0,5,1970,1650,3,GasA,Y,2259,0,2009,140407.457299761
8930,41,2117,1Fam,4,5,2,0,5,2005,707,3,GasA,Y,1479,0,2006,117452.895702587
8931,48,9313,Twnhs,5,5,1,0,7,1997,798,2,GasA,Y,1600,0,2008,180881.811667888
8932,60,8773,1Fam,5,5,1,1,6,1958,955,5,GasA,Y,1604,0,2007,132064.300723184
8933,51,9245,1Fam,5,8,2,0,6,1948,720,3,GasA,Y,980,0,2010,173424.032756026
8934,36,9452,Duplex,4,5,2,1,7,1998,1581,3,GasA,Y,1718,0,2007,184128.735323409
8935,92,9554,TwnhsE,9,6,2,1,6,1996,1028,3,GasA,Y,1110,0,2006,267160.785299181
8936,111,11700,1Fam,6,5,2,0,6,1994,1092,3,GasA,Y,1040,0,2006,157442.264042878
8937,110,8760,1Fam,6,6,2,1,5,1925,845,3,GasA,Y,2090,0,2008,158756.492160229
8938,44,3230,1Fam,7,6,1,0,5,1993,1208,3,GasA,Y,1487,0,2007,175150.822511274
8939,50,10410,1Fam,5,8,2,0,5,1976,600,3,GasA,Y,1437,0,2009,163537.173108601
8940,78,11988,TwnhsE,4,5,2,1,5,2005,1156,2,GasA,N,1067,0,2008,161680.155625808
8941,98,10530,Twnhs,7,5,2,0,8,1976,1726,3,GasA,Y,1494,0,2009,241488.826017477
8942,80,8475,Duplex,6,6,2,1,8,1996,680,2,GasW,Y,1577,0,2007,170795.859655581
8943,79,6435,1Fam,7,2,2,0,5,1967,672,3,GasW,Y,1152,0,2008,127482.20910403
8944,80,15138,1Fam,6,5,2,0,5,1929,1062,4,GasA,Y,864,0,2009,130082.083863297
8945,90,8767,TwnhsE,6,7,2,1,5,1958,1494,3,GasA,Y,1098,0,2007,183596.11330291
8946,,7472,1Fam,5,5,2,0,5,1971,1010,2,GasA,Y,2320,0,2008,157416.869966099
8947,72,11885,1Fam,6,5,2,0,9,1937,1610,3,GasA,Y,1155,0,2008,183176.725566572
8948,60,4426,1Fam,6,5,2,1,5,1972,1297,1,GasA,Y,1802,0,2007,136460.474645319
8949,55,9000,1Fam,6,5,1,1,8,1961,1682,3,GasA,Y,1484,0,2009,157156.748575198
8950,68,10335,1Fam,5,5,2,1,5,1959,1007,1,GasA,N,902,0,2007,125847.539385519
8951,141,8068,1Fam,7,5,1,0,7,1940,0,2,GasA,Y,1456,0,2008,139361.355885014
8952,63,9100,1Fam,5,5,1,0,8,1976,864,3,GasA,Y,1378,0,2010,120577.982454441
8953,85,10140,1Fam,8,5,2,1,6,1994,384,3,GasA,Y,1288,0,2007,158617.518070188
8954,,13005,1Fam,7,5,2,0,6,2005,1194,2,GasA,Y,2198,0,2008,164625.280087591
8955,44,9187,Twnhs,6,5,2,0,5,1966,1505,3,GasA,Y,1392,0,2008,160637.438509129
8956,70,21872,1Fam,5,5,1,0,9,1965,1163,3,GasA,Y,1234,0,2008,173621.889418147
8957,,10637,1Fam,5,5,2,0,7,1940,1184,2,GasA,Y,2087,0,2006,149895.145997829
8958,64,10500,1Fam,7,5,2,0,6,2005,941,2,GasA,Y,1192,0,2010,212233.349989185
8959,78,7922,1Fam,6,6,1,0,7,1930,848,3,GasA,Y,2157,0,2006,128300.701970646
8960,50,11146,TwnhsE,6,6,1,0,9,1951,1176,2,GasA,Y,1242,0,2006,120290.482197872
8961,59,11317,1Fam,7,5,2,0,6,1976,1833,2,GasA,Y,1973,0,2007,205308.466650413
8962,,14450,Twnhs,7,7,2,1,8,1975,1099,3,GasA,Y,1337,0,2009,243755.103801134
8963,65,11040,1Fam,6,5,1,0,8,1967,910,2,GasA,Y,1456,0,2007,151728.436448708
8964,85,16635,1Fam,6,8,1,1,4,1957,1258,3,GasA,Y,968,0,2008,190774.689217253
8965,55,9531,1Fam,5,5,2,1,6,1965,1260,3,Grav,Y,1003,0,2007,150405.926563922
8966,,13500,1Fam,9,5,1,0,8,1920,1237,4,GasA,N,1121,0,2008,219043.593774632
8967,60,9100,1Fam,5,5,1,0,7,1972,912,2,GasA,Y,2519,0,2008,101308.707422755
8968,111,5306,1Fam,10,5,1,0,7,1967,2035,3,GasA,Y,914,0,2007,307420.405135577
8969,,8800,1Fam,6,5,1,0,8,2005,1056,3,GasA,Y,2097,0,2009,187153.755416503
8970,,1890,1Fam,6,5,2,0,8,2007,1386,3,GasA,Y,2596,0,2006,224096.28751745
8971,,6270,1Fam,6,4,1,0,7,1963,1057,2,GasA,Y,2515,0,2007,114776.543661392
8972,65,13688,1Fam,8,8,1,0,7,1945,1092,4,GasA,Y,2640,0,2008,216540.618528513
8973,60,7800,1Fam,5,6,2,1,7,1934,1362,3,GasA,N,1796,0,2009,182027.924153834
8974,60,8973,1Fam,6,7,2,0,6,1969,1097,4,GasA,Y,1469,0,2008,152687.052158586
8975,80,8892,1Fam,6,5,1,0,8,1940,742,2,GasA,Y,813,0,2006,156958.234631651
8976,30,10920,1Fam,7,5,1,1,8,2003,768,3,GasA,Y,1718,0,2010,174911.941055504
8977,,13286,1Fam,5,7,1,0,8,1961,866,2,GasA,Y,1015,0,2007,118811.178116815
8978,60,16905,1Fam,7,7,2,1,5,1985,658,3,GasA,Y,2654,0,2009,155810.110732791
8979,64,8414,1Fam,5,5,1,0,8,1930,855,3,GasA,Y,899,0,2009,150971.518590052
8980,97,8892,1Fam,7,6,2,0,6,1921,936,3,GasA,Y,1392,0,2010,162490.885080604
8981,61,11040,1Fam,5,5,1,0,8,2000,1145,2,GasA,N,1432,0,2009,148349.603860046
8982,82,10382,1Fam,5,6,2,0,3,1921,1142,4,GasA,N,2084,0,2008,117275.235300936
8983,48,8064,1Fam,5,6,2,0,5,2006,780,2,GasA,Y,1050,0,2007,139378.231124719
8984,30,8712,1Fam,7,5,1,0,7,1920,804,4,GasA,Y,1500,0,2009,137034.69960016
8985,65,8536,1Fam,5,6,1,0,5,1989,1040,2,GasA,Y,1095,0,2006,159779.636023934
8986,48,10011,TwnhsE,6,5,1,1,4,1941,747,3,GasA,Y,901,0,2009,78484.9727999726
8987,60,8500,1Fam,10,5,2,1,5,1993,744,3,GasA,Y,1242,0,2006,223345.884226051
8988,66,7820,1Fam,7,5,2,1,7,1990,728,3,GasA,Y,1680,0,2007,167689.453086392
8989,,11228,TwnhsE,8,5,2,0,8,2005,924,2,GasA,Y,1869,0,2008,273765.629108476
8990,30,10400,1Fam,6,6,2,0,5,2006,1234,5,GasA,Y,1768,0,2008,174146.290345755
8991,80,10106,1Fam,4,5,1,0,4,1956,944,3,GasA,Y,1812,0,2006,102260.615690971
8992,86,9020,1Fam,6,8,1,0,4,1937,1452,2,GasA,Y,988,0,2006,144377.092776833
8993,60,11694,1Fam,6,5,1,0,7,1986,990,2,GasA,Y,1276,0,2006,139124.00038901
8994,82,9000,TwnhsE,5,6,2,0,6,2008,1417,3,GasA,Y,1694,0,2008,224046.054365891
8995,53,12438,1Fam,5,5,2,1,12,1960,728,3,GasA,Y,729,0,2009,151615.415452238
8996,,4224,1Fam,5,5,1,1,9,1949,825,4,GasA,Y,1276,0,2007,115283.55934434
8997,94,12384,1Fam,5,5,0,0,6,1926,944,4,GasA,Y,2113,0,2007,112292.072200387
8998,70,8740,1Fam,6,5,2,0,6,1900,1560,1,GasA,Y,1710,0,2006,162354.203476554
8999,,12108,1Fam,4,5,2,1,5,1994,832,2,GasA,Y,1216,0,2009,146147.044036041
9000,56,13758,1Fam,8,8,2,1,6,1971,1484,3,GasA,Y,1324,0,2007,271099.568176541
9001,80,11248,1Fam,6,5,1,1,5,1962,770,2,GasA,Y,1152,0,2009,139299.81079132
9002,,13500,1Fam,4,6,1,0,5,2006,1258,3,GasA,Y,1302,0,2008,169043.369336062
9003,84,13758,1Fam,8,5,2,0,6,1956,648,3,GasA,Y,2223,0,2008,149843.614114587
9004,,10846,1Fam,8,5,2,1,5,1925,1088,2,GasA,Y,1717,0,2006,246212.603397714
9005,70,8750,1Fam,5,7,2,0,5,2008,983,2,GasA,Y,1924,0,2006,186473.573034028
9006,75,11210,1Fam,7,5,2,0,8,1936,1080,3,GasA,Y,1456,0,2009,223516.335132374
9007,60,8777,1Fam,7,7,1,0,5,1998,735,2,GasA,Y,1682,0,2009,178217.898107154
9008,80,4438,1Fam,8,6,1,1,7,2007,900,2,Grav,Y,1086,0,2007,227926.710385847
9009,57,14364,1Fam,7,5,1,0,5,2002,870,2,GasA,Y,2374,0,2006,169755.621254373
9010,93,9600,TwnhsE,6,5,1,0,7,2005,864,3,GasA,Y,1498,0,2010,130606.025693609
9011,34,11200,1Fam,6,7,1,0,9,1961,660,2,GasA,Y,988,0,2007,164803.167006276
9012,60,7535,1Fam,9,6,2,0,7,1916,1422,3,GasA,Y,894,0,2009,259169.138782792
9013,60,8410,1Fam,7,5,1,0,7,2007,1350,3,GasA,N,1968,0,2007,199035.267144758
9014,,9291,1Fam,6,3,1,0,5,1972,924,3,GasA,Y,2078,0,2007,99482.3787682824
9015,67,17104,1Fam,3,7,3,0,8,1965,190,4,GasA,Y,1517,0,2010,127045.290013286
9016,65,7920,1Fam,6,5,1,0,6,1979,861,3,GasA,Y,2872,0,2009,147348.908672939
9017,75,13472,1Fam,7,9,1,0,7,2004,1112,3,GasA,N,630,0,2007,244237.673059086
9018,84,9400,1Fam,4,7,2,0,5,1934,864,4,GasA,Y,1713,0,2008,113949.680447541
9019,,7200,Twnhs,8,6,2,0,5,1996,1117,3,GasA,Y,1400,0,2006,217604.069340748
9020,60,13907,TwnhsE,8,6,2,1,7,1957,1086,2,GasA,Y,1665,0,2007,247265.407770069
9021,70,8777,TwnhsE,7,9,1,1,10,1958,861,2,GasA,Y,1165,0,2007,227853.284033859
9022,85,7937,1Fam,7,5,1,0,5,1973,2136,3,GasA,Y,789,0,2007,139584.199890944
9023,,10142,1Fam,6,5,1,0,7,1958,1728,3,GasA,Y,1593,0,2009,162097.563135268
9024,174,6292,Duplex,7,5,2,0,10,1974,1763,3,GasA,Y,1718,0,2007,178720.222239298
9025,21,14115,1Fam,6,5,2,0,7,1940,1228,3,GasA,Y,1340,0,2010,155278.821452168
9026,90,8450,1Fam,7,5,2,0,6,1997,848,4,GasA,Y,1614,0,2008,193817.747689333
9027,85,10140,1Fam,5,5,1,1,5,1978,1214,2,GasA,Y,1184,0,2009,136140.701112199
9028,86,7388,1Fam,6,8,2,1,7,1945,970,6,GasA,Y,1888,0,2010,224265.143138254
9029,105,10150,1Fam,6,5,2,0,6,1962,848,4,GasA,Y,1320,0,2006,138863.165528693
9030,54,8892,TwnhsE,8,7,2,1,7,1966,864,1,GasA,Y,2417,0,2009,237448.55574192
9031,,10197,1Fam,5,7,2,0,7,1983,1566,2,GasA,Y,3140,0,2010,207748.376201663
9032,68,10542,1Fam,6,5,2,0,7,1910,1391,3,GasA,Y,1718,0,2007,126375.978424248
9033,,7200,Duplex,7,5,2,0,4,1918,808,3,Grav,N,1430,0,2008,133216.724103337
9034,,8480,TwnhsE,5,5,1,0,4,2006,894,4,GasA,Y,813,0,2008,154884.576834014
9035,80,9056,TwnhsE,8,4,2,1,9,2006,654,2,GasA,Y,2172,0,2007,214578.825414066
9036,50,5000,1Fam,5,6,1,0,7,2005,1370,3,GasA,Y,2098,0,2008,149958.522421526
9037,,21384,1Fam,4,5,1,1,9,1977,1720,3,GasA,Y,1416,0,2007,152292.258083533
9038,75,6292,1Fam,2,5,2,1,5,2006,1039,3,GasA,Y,1940,0,2006,156614.025703545
9039,64,9819,1Fam,8,8,2,0,5,1942,1428,2,GasA,Y,2142,0,2006,280962.201665388
9040,63,10800,1Fam,7,5,1,1,5,1994,756,1,GasA,Y,1800,0,2006,157039.872018486
9041,50,8600,1Fam,5,6,2,1,8,1996,756,3,GasA,Y,1664,0,2006,175657.314542642
9042,72,11600,1Fam,7,5,1,1,6,1952,1752,3,GasA,Y,1226,0,2009,165756.667656774
9043,65,13518,1Fam,4,5,1,1,5,1960,896,2,GasA,Y,1479,0,2008,127884.873799413
9044,,9000,2fmCon,8,6,1,0,7,1982,686,3,GasA,Y,936,0,2008,178648.335807845
9045,90,7879,1Fam,5,5,1,0,4,2005,729,3,GasA,Y,1387,0,2007,86273.0148825148
9046,50,34650,Twnhs,6,5,2,0,8,2000,1051,4,GasA,Y,838,0,2010,170234.326808345
9047,70,12589,2fmCon,6,5,1,1,7,2005,1490,3,GasA,N,2234,0,2006,140612.871670783
9048,60,7244,1Fam,4,5,2,0,7,1948,912,4,GasA,N,2713,0,2007,111821.594434846
9049,92,5586,1Fam,6,5,1,0,6,1920,1670,3,GasA,Y,1432,0,2008,122575.021199781
9050,98,10134,1Fam,7,7,2,1,8,2005,672,3,GasA,Y,1577,0,2010,212821.66174526
9051,59,9554,TwnhsE,6,5,2,0,6,2005,1568,3,GasA,Y,1053,0,2006,187122.558656044
9052,87,9803,1Fam,7,6,2,1,5,1968,1190,4,GasA,Y,1144,0,2009,163066.379116184
9053,68,9505,1Fam,7,5,2,0,6,1940,1164,5,GasA,Y,1640,0,2010,105459.801744042
9054,67,10800,1Fam,5,6,2,0,6,1940,1084,2,GasA,Y,1057,0,2006,116568.275048867
9055,91,10140,1Fam,6,9,2,1,7,2005,2444,4,GasA,Y,1368,0,2009,242883.235764121
9056,,10448,1Fam,5,5,3,0,4,1996,1392,3,GasA,Y,955,0,2007,200839.924618539
9057,82,6120,1Fam,5,4,2,1,5,2006,1617,4,GasA,Y,1895,0,2009,179718.480749548
9058,84,8755,1Fam,6,5,2,1,9,1999,936,3,GasA,Y,864,0,2006,212646.105673519
9059,34,39104,1Fam,6,5,2,0,6,1998,951,3,GasA,Y,1429,0,2010,218826.257758949
9060,52,8990,1Fam,6,8,2,0,5,2005,572,6,GasA,Y,902,0,2009,181751.848296282
9061,35,6000,1Fam,5,5,1,1,5,2007,1461,4,GasA,Y,1080,0,2009,143089.309570932
9062,68,8281,Duplex,6,5,2,0,9,2007,1165,3,GasA,Y,3493,0,2006,188266.282578991
9063,75,9020,1Fam,7,5,2,0,5,2007,644,3,GasA,Y,1146,0,2007,175809.913805233
9064,51,8248,1Fam,5,6,1,0,5,1906,816,4,GasA,Y,1665,0,2007,96317.9121675982
9065,93,11639,1Fam,8,5,1,0,6,1941,0,0,GasA,Y,1680,0,2006,171182.160710736
9066,85,8070,1Fam,5,7,2,1,5,2005,1040,3,GasA,Y,694,0,2010,152503.263732547
9067,75,9571,TwnhsE,6,7,3,0,5,1971,0,3,GasA,Y,1214,0,2009,135766.994017893
9068,60,10335,1Fam,6,7,1,0,7,1995,1482,3,GasA,Y,2320,0,2010,201024.074160271
9069,71,2289,1Fam,7,5,1,0,4,1967,1288,3,GasA,Y,864,0,2010,177262.005813755
9070,50,7800,1Fam,6,6,1,1,7,1961,1299,3,GasA,Y,1244,0,2010,118052.778707606
9071,72,9549,1Fam,6,5,2,0,5,1991,483,3,GasA,Y,1826,0,2010,148076.03988057
9072,70,7535,1Fam,5,5,1,0,6,1965,1922,3,GasA,Y,1436,0,2010,175273.072580212
9073,21,11333,1Fam,6,6,2,0,5,1990,384,3,GasA,Y,1026,0,2010,151593.777800074
9074,,22420,1Fam,6,5,2,0,8,2004,600,4,GasA,Y,2157,0,2009,180112.51350234
9075,54,3982,2fmCon,4,5,2,0,7,1975,1040,2,GasA,Y,1529,0,2006,106674.108651261
9076,68,2522,TwnhsE,5,5,2,0,6,1926,1431,5,GasA,Y,1656,0,2006,131836.501053938
9077,80,15611,1Fam,6,5,2,1,6,1920,585,4,GasA,Y,858,0,2009,161716.347145823
9078,65,11070,1Fam,5,6,2,1,5,2003,1722,2,GasA,Y,1073,0,2007,185237.441195601
9079,79,11700,1Fam,7,6,2,1,5,1980,1610,4,GasA,Y,1111,0,2007,236458.370656781
9080,73,12968,1Fam,7,5,1,0,7,1916,936,4,GasA,Y,1855,0,2009,177097.932203858
9081,21,9900,1Fam,6,5,1,0,5,2003,1017,2,GasA,Y,1564,0,2007,148076.291120072
9082,73,10791,1Fam,3,6,1,0,7,2007,1428,2,GasA,Y,2270,0,2007,197840.762801365
9083,79,11670,1Fam,7,5,2,0,5,2007,882,3,GasA,Y,1266,0,2007,204291.478665646
9084,73,12122,TwnhsE,7,3,2,1,7,1978,1501,3,GasA,Y,1593,0,2010,180639.803332105
9085,63,10650,1Fam,4,6,1,1,6,1937,1440,3,GasA,Y,858,0,2009,120694.699601402
9086,80,10237,2fmCon,6,5,1,1,6,1988,1157,3,GasA,Y,1029,0,2008,153197.16770566
9087,95,9612,1Fam,5,5,2,0,7,1958,1200,3,GasA,Y,1709,0,2006,132651.731904173
9088,68,8877,1Fam,7,5,2,0,5,1958,1013,3,GasA,Y,1484,0,2009,177624.120943026
9089,,13000,1Fam,6,6,1,0,10,2001,806,3,GasA,Y,1968,0,2006,140045.59120206
9090,80,14000,1Fam,7,5,1,1,4,1975,612,3,GasA,Y,987,0,2010,137690.022882686
9091,75,10029,1Fam,6,5,1,1,5,2004,1559,3,GasA,Y,1535,0,2007,163272.33805751
9092,44,4435,1Fam,8,5,2,0,10,1998,483,2,GasA,Y,1610,0,2009,215063.145959634
9093,84,6435,1Fam,6,6,1,1,6,1953,720,4,GasA,N,2270,0,2007,156112.131845305
9094,50,10832,1Fam,5,5,2,0,7,1977,649,5,GasA,Y,1090,0,2010,144226.562429392
9095,,12342,1Fam,7,8,2,0,7,2006,1428,2,GasA,Y,1473,0,2007,261237.950340494
9096,71,8750,1Fam,5,5,2,2,7,1955,1084,3,GasA,Y,1347,0,2006,148593.693360937
9097,63,8198,1Fam,9,5,2,0,7,1906,1030,2,GasA,N,1047,0,2007,216500.352533481
9098,85,8712,1Fam,6,5,2,0,7,2005,1494,3,GasA,Y,1940,0,2007,199935.978416656
9099,53,8846,1Fam,5,5,1,0,6,1995,866,3,GasA,Y,1949,0,2009,140513.650931229
9100,,8405,1Fam,6,7,1,0,7,1964,840,2,GasA,Y,1225,0,2008,123260.679967148
9101,72,11645,1Fam,7,4,1,0,12,2003,936,3,GasA,Y,1442,0,2008,251629.226270347
9102,79,4043,1Fam,6,6,1,1,10,1956,1742,2,GasA,Y,1041,0,2007,178926.635389911
9103,60,17104,1Fam,7,5,2,0,6,1970,808,3,GasA,Y,1656,0,2010,167469.253006981
9104,51,1890,1Fam,5,6,1,0,5,2004,780,2,GasA,Y,988,0,2009,171377.152395017
9105,85,5306,1Fam,7,5,1,0,8,1962,793,3,GasA,Y,1560,0,2007,131316.750875205
9106,100,16059,1Fam,6,5,2,1,7,1890,794,3,GasA,Y,1365,0,2008,192572.545519445
9107,82,11751,1Fam,5,5,2,1,5,2003,1208,2,GasA,Y,1682,0,2007,166405.796090092
9108,84,10637,1Fam,7,5,2,1,5,1984,0,2,GasA,Y,987,0,2009,174775.791565134
9109,75,6563,1Fam,5,6,1,1,5,1915,816,2,GasA,Y,1638,0,2009,96247.9083260758
9110,68,45600,1Fam,6,3,1,1,7,1998,1064,2,GasA,Y,780,0,2010,174362.602266053
9111,,11553,1Fam,7,6,1,1,5,2000,0,3,GasA,Y,1962,0,2006,184206.769585039
9112,,8450,1Fam,5,6,2,1,7,2007,1617,2,GasA,Y,3222,0,2009,199019.510426494
9113,,9600,1Fam,8,5,2,1,4,1966,864,2,GasA,Y,864,0,2008,167703.165463369
9114,,8200,1Fam,8,5,2,1,9,1936,1431,3,GasA,Y,864,0,2007,259351.374883209
9115,50,1680,1Fam,5,5,1,1,8,1972,1234,3,GasA,Y,1728,0,2008,139011.30872231
9116,104,9100,1Fam,7,7,1,0,7,1952,1098,3,GasA,N,1216,0,2006,176526.677562091
9117,60,10125,1Fam,6,6,2,1,6,2003,954,1,GasA,N,1640,0,2006,211981.847833359
9118,55,10500,1Fam,4,4,2,0,4,1957,1125,2,GasA,Y,1347,0,2007,96302.0309509778
9119,110,10832,1Fam,6,5,1,0,8,2002,1128,3,GasA,Y,1928,0,2007,158411.641322141
9120,59,11600,1Fam,6,5,2,0,6,1934,864,3,GasA,Y,1575,0,2007,92844.2044720165
9121,58,8450,1Fam,4,5,2,1,6,2004,1484,3,GasA,Y,1150,0,2008,143150.927707163
9122,92,164660,1Fam,6,5,1,1,8,1941,1649,2,GasA,Y,1992,0,2008,204811.280283452
9123,95,8635,1Fam,6,5,2,0,6,1945,1252,3,GasA,Y,1839,0,2006,150743.075572227
9124,67,8472,Duplex,8,5,1,0,8,2003,1064,3,GasA,Y,988,0,2008,227484.752780249
9125,30,11694,1Fam,6,6,2,0,8,2009,744,3,GasA,Y,1962,0,2006,158897.475032039
9126,34,14559,1Fam,3,8,2,0,5,1986,1030,2,GasA,Y,1844,0,2008,147562.533169032
9127,100,11700,1Fam,5,5,2,0,5,1965,1034,5,GasA,Y,1500,0,2006,152691.318845479
9128,76,7000,1Fam,7,4,2,0,4,1983,1768,3,GasA,Y,780,0,2009,178824.235453049
9129,,5400,1Fam,5,5,1,1,6,1914,715,2,GasA,Y,1550,0,2007,86775.8248848666
9130,60,6240,1Fam,6,3,1,0,9,1998,1092,3,GasA,Y,1626,0,2008,119762.503953841
9131,92,10237,1Fam,7,5,2,1,6,2005,1442,4,GasA,Y,1557,0,2008,246156.361031047
9132,,6897,1Fam,5,5,2,0,8,1910,1212,2,GasA,Y,1689,0,2006,127050.560563273
9133,75,12456,1Fam,4,5,2,0,6,1971,1244,3,GasA,Y,1200,0,2008,182110.842232571
9134,70,12108,1Fam,4,8,2,0,5,1996,971,3,GasA,Y,1944,0,2010,172683.979282427
9135,60,10927,1Fam,5,5,2,0,7,2005,848,4,GasA,Y,848,0,2009,152208.042783291
9136,75,7200,1Fam,5,1,1,1,7,1976,866,3,GasA,Y,1962,0,2010,51156.2373168984
9137,174,11146,1Fam,5,5,1,1,6,1961,1056,3,GasA,Y,1795,0,2007,136587.479909813
9138,,7200,1Fam,5,6,2,0,10,1992,994,5,GasA,Y,1720,0,2009,165953.479299133
9139,104,13501,1Fam,5,7,2,0,6,1998,384,3,GasA,Y,3608,0,2006,134456.012466386
9140,35,11500,TwnhsE,8,7,2,0,6,1990,1575,5,GasA,Y,1111,0,2007,267577.357804542
9141,34,14948,Duplex,6,7,2,1,8,1918,789,4,GasA,Y,1181,0,2008,139902.41687752
9142,71,2665,1Fam,5,6,1,0,6,1880,876,4,GasA,Y,1632,0,2009,106144.087030688
9143,43,9600,1Fam,5,7,2,1,7,1982,1212,3,GasA,Y,2054,0,2009,167796.087417392
9144,60,10880,1Fam,7,6,1,1,8,1950,864,3,GasA,Y,1218,0,2006,184392.030364452
9145,51,8064,1Fam,7,6,3,1,7,1967,864,3,GasA,Y,1310,0,2009,198231.675806727
9146,67,7313,TwnhsE,5,6,2,0,8,1966,483,2,GasA,Y,2531,0,2006,109676.868844107
9147,62,7892,1Fam,5,5,2,0,7,1966,1559,4,GasA,Y,864,0,2007,136543.124540495
9148,75,24090,1Fam,5,6,2,1,4,1957,900,3,GasA,Y,1720,0,2006,150883.730465728
9149,128,11616,1Fam,6,6,2,0,10,1970,630,3,GasA,Y,1419,0,2006,182075.891388542
9150,70,3000,1Fam,7,3,1,0,4,1924,1117,3,GasA,Y,2132,0,2008,160442.295686937
9151,66,15576,1Fam,7,7,1,1,6,1997,768,3,GasA,Y,2610,0,2008,181535.756962191
9152,92,10041,1Fam,5,5,3,0,4,2003,1682,3,GasA,Y,1310,0,2010,160251.204129909
9153,79,18386,1Fam,6,5,1,1,10,1975,264,2,GasA,Y,2020,0,2007,128381.027506245
9154,,7700,1Fam,6,5,1,1,7,1950,866,1,GasA,Y,1342,0,2010,132775.115539503
9155,33,5063,TwnhsE,9,7,2,0,7,2005,765,2,GasA,Y,1629,0,2006,240261.74920484
9156,,4426,1Fam,6,8,2,1,5,1970,1560,3,GasA,Y,1183,0,2008,146474.116197347
9157,50,10637,1Fam,6,5,2,1,6,1966,1324,3,GasA,Y,1428,0,2010,143696.899125432
9158,80,17920,1Fam,7,3,1,0,7,1967,1554,3,GasA,Y,1922,0,2009,197758.4261169
9159,66,13517,1Fam,4,5,2,0,5,2006,1051,3,GasA,Y,845,0,2007,115595.027935198
9160,,10010,1Fam,8,6,1,0,7,2005,0,3,GasA,Y,1314,0,2006,174008.658607076
9161,85,6292,1Fam,5,5,2,1,8,1964,918,2,GasA,Y,2398,0,2007,120430.53183533
