id,species1,species2,species3,species4,species5,species6,species7,species8,species9,species10
sample_1108,0.956009854,0.043956608,3.35E-05,0,0,0,0,0,0,0
sample_1109,0.082872938,0.000254722,0.91687234,0,0,0,0,0,0,0
sample_1110,0.005531852,0.994468101,4.77E-08,0,0,0,0,0,0,0
sample_1111,0.000152532,0.999847467,1.20E-09,0,0,0,0,0,0,0
sample_1112,0.989050866,0.010828487,0.000120647,0,0,0,0,0,0,0
sample_1113,0.013490332,0.986509459,2.10E-07,0,0,0,0,0,0,0
sample_1114,0.971823199,0.027872351,0.00030445,0,0,0,0,0,0,0
sample_1115,0.084287171,0.001030121,0.914682708,0,0,0,0,0,0,0
sample_1116,0.777862136,0.222026325,0.00011154,0,0,0,0,0,0,0
sample_1117,0.905889923,0.000728299,0.093381778,0,0,0,0,0,0,0
sample_1118,0.007364052,1.39E-05,0.992622008,0,0,0,0,0,0,0
sample_1119,0.000443199,0.999556797,3.42E-09,0,0,0,0,0,0,0
sample_1120,0.000285168,0.99971483,1.96E-09,0,0,0,0,0,0,0
sample_1121,0.289495549,0.003665215,0.706839236,0,0,0,0,0,0,0
sample_1122,0.960236727,0.038742821,0.001020452,0,0,0,0,0,0,0
sample_1123,0.696567874,0.303424297,7.83E-06,0,0,0,0,0,0,0
sample_1124,0.08115063,9.57E-05,0.918753679,0,0,0,0,0,0,0
sample_1125,0.002975953,6.67E-06,0.997017373,0,0,0,0,0,0,0
sample_1126,0.001153414,0.99884658,6.01E-09,0,0,0,0,0,0,0
sample_1127,0.374219812,0.0003975,0.625382687,0,0,0,0,0,0,0
sample_1128,0.023159447,0.976840165,3.88E-07,0,0,0,0,0,0,0
sample_1129,0.294563639,0.000247606,0.705188755,0,0,0,0,0,0,0
sample_1130,0.000115783,0.999884216,1.29E-09,0,0,0,0,0,0,0
sample_1131,0.553858344,0.44608627,5.54E-05,0,0,0,0,0,0,0
sample_1132,0.184873367,0.000148367,0.814978267,0,0,0,0,0,0,0
sample_1133,0.004426441,7.38E-06,0.995566181,0,0,0,0,0,0,0
sample_1134,0.477068409,0.522607299,0.000324292,0,0,0,0,0,0,0
sample_1135,0.620345274,0.00465568,0.374999045,0,0,0,0,0,0,0
sample_1136,0.550864697,0.000385319,0.448749985,0,0,0,0,0,0,0
sample_1137,0.002521795,0.997478192,1.29E-08,0,0,0,0,0,0,0
sample_1138,0.881752533,0.118228599,1.89E-05,0,0,0,0,0,0,0
sample_1139,0.99459425,0.005072051,0.000333699,0,0,0,0,0,0,0
sample_1140,0.147349935,0.852648554,1.51E-06,0,0,0,0,0,0,0
sample_1141,0.003187272,5.76E-06,0.996806973,0,0,0,0,0,0,0
sample_1142,0.007413316,0.992586607,7.70E-08,0,0,0,0,0,0,0
sample_1143,0.044578126,3.86E-05,0.955383322,0,0,0,0,0,0,0
sample_1144,0.011281148,0.988718752,1.00E-07,0,0,0,0,0,0,0
sample_1145,0.001194173,1.08E-05,0.998795069,0,0,0,0,0,0,0
sample_1146,0.322651011,0.677342017,6.97E-06,0,0,0,0,0,0,0
sample_1147,0.001637532,3.95E-06,0.998358519,0,0,0,0,0,0,0
sample_1148,0.015610453,5.45E-05,0.984335041,0,0,0,0,0,0,0
sample_1149,0.001280969,5.32E-06,0.998713714,0,0,0,0,0,0,0
sample_1150,0.000919699,3.50E-06,0.999076804,0,0,0,0,0,0,0
sample_1151,0.955831257,0.044143642,2.51E-05,0,0,0,0,0,0,0
sample_1152,0.920869125,0.079112042,1.88E-05,0,0,0,0,0,0,0
sample_1153,0.984973725,0.012770133,0.002256142,0,0,0,0,0,0,0
sample_1154,0.000567092,0.999432904,3.47E-09,0,0,0,0,0,0,0
sample_1155,0.005295636,3.66E-05,0.994667781,0,0,0,0,0,0,0
sample_1156,0.007121081,1.02E-05,0.992868754,0,0,0,0,0,0,0
sample_1157,0.001031713,8.65E-06,0.998959637,0,0,0,0,0,0,0
sample_1158,0.718145829,0.28154695,0.000307221,0,0,0,0,0,0,0
sample_1159,0.00432789,0.995672089,2.11E-08,0,0,0,0,0,0,0
sample_1160,0.988093916,0.011726304,0.00017978,0,0,0,0,0,0,0
sample_1161,0.935592764,0.063735521,0.000671714,0,0,0,0,0,0,0
sample_1162,0.60365473,0.000320329,0.396024941,0,0,0,0,0,0,0
sample_1163,0.001216412,0.998783568,2.06E-08,0,0,0,0,0,0,0
sample_1164,0.003938368,1.21E-05,0.996049493,0,0,0,0,0,0,0
sample_1165,0.945318276,0.02056535,0.034116374,0,0,0,0,0,0,0
sample_1166,0.082604761,0.917386469,8.77E-06,0,0,0,0,0,0,0
sample_1167,0.001304606,6.23E-06,0.998689167,0,0,0,0,0,0,0
sample_1168,0.001093805,5.43E-06,0.998900769,0,0,0,0,0,0,0
sample_1169,0.997681083,0.000895967,0.00142295,0,0,0,0,0,0,0
sample_1170,0.000815577,3.81E-06,0.999180613,0,0,0,0,0,0,0
sample_1171,0.014151293,0.985848025,6.83E-07,0,0,0,0,0,0,0
sample_1172,0.904026589,0.007523726,0.088449685,0,0,0,0,0,0,0
sample_1173,0.003159966,0.996839997,3.76E-08,0,0,0,0,0,0,0
sample_1174,0.001417816,0.998582171,1.30E-08,0,0,0,0,0,0,0
sample_1175,0.001269781,3.64E-06,0.998726583,0,0,0,0,0,0,0
sample_1176,0.000803153,0.999196838,8.98E-09,0,0,0,0,0,0,0
sample_1177,0.000158034,0.999841964,1.25E-09,0,0,0,0,0,0,0
sample_1178,0.003507436,0.996492547,1.73E-08,0,0,0,0,0,0,0
sample_1179,0.051560249,4.81E-05,0.94839167,0,0,0,0,0,0,0
sample_1180,0.000512579,0.999487416,5.42E-09,0,0,0,0,0,0,0
sample_1181,0.000865351,6.18E-06,0.999128473,0,0,0,0,0,0,0
sample_1182,0.000704171,0.999295825,3.97E-09,0,0,0,0,0,0,0
sample_1183,0.996138061,0.002765386,0.001096553,0,0,0,0,0,0,0
sample_1184,0.001297695,9.82E-06,0.99869249,0,0,0,0,0,0,0
sample_1185,0.017793953,0.98220578,2.67E-07,0,0,0,0,0,0,0
sample_1186,0.00160406,4.40E-06,0.998391535,0,0,0,0,0,0,0
sample_1187,0.801927421,0.000599029,0.19747355,0,0,0,0,0,0,0
sample_1188,0.001524417,0.998475561,2.20E-08,0,0,0,0,0,0,0
sample_1189,0.016733574,0.983266334,9.23E-08,0,0,0,0,0,0,0
sample_1190,0.012575768,0.987424134,9.86E-08,0,0,0,0,0,0,0
sample_1191,0.047935329,4.03E-05,0.952024349,0,0,0,0,0,0,0
sample_1192,0.714877337,0.285100252,2.24E-05,0,0,0,0,0,0,0
sample_1193,0.594031004,0.002639293,0.403329703,0,0,0,0,0,0,0
sample_1194,0.001605478,0.998394508,1.33E-08,0,0,0,0,0,0,0
sample_1195,0.001386743,0.998613234,2.32E-08,0,0,0,0,0,0,0
sample_1196,0.001006158,0.998993836,5.32E-09,0,0,0,0,0,0,0
sample_1197,0.995806338,0.00402334,0.000170322,0,0,0,0,0,0,0
sample_1198,0.481236897,0.518678022,8.51E-05,0,0,0,0,0,0,0
sample_1199,0.99822466,0.001281258,0.000494082,0,0,0,0,0,0,0
sample_1200,0.00024657,0.999753428,1.96E-09,0,0,0,0,0,0,0
sample_1201,0.974697226,0.00129432,0.024008454,0,0,0,0,0,0,0
sample_1202,0.001293903,1.02E-05,0.998695893,0,0,0,0,0,0,0
sample_1203,0.396601982,0.603298576,9.94E-05,0,0,0,0,0,0,0
sample_1204,0.248273416,0.751724634,1.95E-06,0,0,0,0,0,0,0
sample_1205,0.761259157,0.238673945,6.69E-05,0,0,0,0,0,0,0
sample_1206,0.00041341,0.999586584,5.19E-09,0,0,0,0,0,0,0
sample_1207,0.567427148,0.432560643,1.22E-05,0,0,0,0,0,0,0
sample_1208,0.000239193,0.999760805,2.24E-09,0,0,0,0,0,0,0
sample_1209,0.000707827,0.999292169,3.90E-09,0,0,0,0,0,0,0
sample_1210,0.002280639,0.997719339,2.17E-08,0,0,0,0,0,0,0
sample_1211,0.997019762,0.00178771,0.001192528,0,0,0,0,0,0,0
sample_1212,0.910772892,0.088076148,0.00115096,0,0,0,0,0,0,0
sample_1213,0.458077928,0.001425607,0.540496465,0,0,0,0,0,0,0
sample_1214,0.959881542,0.00721269,0.032905768,0,0,0,0,0,0,0
sample_1215,0.164939764,0.835059248,9.88E-07,0,0,0,0,0,0,0
sample_1216,0.00017027,0.999829728,1.30E-09,0,0,0,0,0,0,0
sample_1217,0.011729058,2.03E-05,0.988250683,0,0,0,0,0,0,0
sample_1218,0.041309546,0.95869026,1.94E-07,0,0,0,0,0,0,0
sample_1219,0.000434521,0.999565476,3.36E-09,0,0,0,0,0,0,0
sample_1220,0.98568579,0.009903013,0.004411197,0,0,0,0,0,0,0
sample_1221,0.003999539,0.996000442,1.95E-08,0,0,0,0,0,0,0
sample_1222,0.749119379,0.250640373,0.000240249,0,0,0,0,0,0,0
sample_1223,0.024230378,3.05E-05,0.975739139,0,0,0,0,0,0,0
sample_1224,0.080042824,0.001075478,0.918881697,0,0,0,0,0,0,0
sample_1225,0.428861774,0.571123896,1.43E-05,0,0,0,0,0,0,0
sample_1226,0.014251357,5.70E-05,0.985691658,0,0,0,0,0,0,0
sample_1227,0.013935718,0.986064198,8.40E-08,0,0,0,0,0,0,0
sample_1228,0.7630491,0.000671414,0.236279486,0,0,0,0,0,0,0
sample_1229,0.990820607,0.001387834,0.00779156,0,0,0,0,0,0,0
sample_1230,0.937960227,0.062012695,2.71E-05,0,0,0,0,0,0,0
sample_1231,0.99587861,0.001593678,0.002527712,0,0,0,0,0,0,0
sample_1232,0.00080272,4.10E-06,0.999193178,0,0,0,0,0,0,0
sample_1233,0.99071768,0.008751346,0.000530974,0,0,0,0,0,0,0
sample_1234,0.052743608,0.947256131,2.61E-07,0,0,0,0,0,0,0
sample_1235,0.156497764,0.843501291,9.45E-07,0,0,0,0,0,0,0
sample_1236,0.008493723,0.991506229,4.83E-08,0,0,0,0,0,0,0
sample_1237,0.000302554,0.999697444,2.36E-09,0,0,0,0,0,0,0
sample_1238,0.00779121,1.03E-05,0.99219847,0,0,0,0,0,0,0
sample_1239,0.953067553,0.046631555,0.000300892,0,0,0,0,0,0,0
sample_1240,0.001147353,3.49E-06,0.998849155,0,0,0,0,0,0,0
sample_1241,0.002208531,0.997791426,4.25E-08,0,0,0,0,0,0,0
sample_1242,0.000992472,6.32E-06,0.999001208,0,0,0,0,0,0,0
sample_1243,0.939565779,0.060420043,1.42E-05,0,0,0,0,0,0,0
sample_1244,0.120266958,0.879720653,1.24E-05,0,0,0,0,0,0,0
sample_1245,0.000766176,0.999233819,4.45E-09,0,0,0,0,0,0,0
sample_1246,0.974112434,0.000587795,0.025299771,0,0,0,0,0,0,0
sample_1247,0.997248609,0.001916424,0.000834967,0,0,0,0,0,0,0
sample_1248,0.194742062,0.000867231,0.804390707,0,0,0,0,0,0,0
sample_1249,0.001519962,3.87E-06,0.998476166,0,0,0,0,0,0,0
sample_1250,0.063668512,0.000180538,0.93615095,0,0,0,0,0,0,0
sample_1251,0.073672985,0.000661856,0.925665159,0,0,0,0,0,0,0
sample_1252,0.208027857,0.001024922,0.790947221,0,0,0,0,0,0,0
sample_1253,0.145282076,0.854717214,7.10E-07,0,0,0,0,0,0,0
sample_1254,0.003536658,0.996463325,1.72E-08,0,0,0,0,0,0,0
sample_1255,0.933026512,0.062014287,0.004959201,0,0,0,0,0,0,0
sample_1256,0.000820896,3.80E-06,0.999175307,0,0,0,0,0,0,0
sample_1257,0.000291229,0.999708767,3.41E-09,0,0,0,0,0,0,0
sample_1258,0.08023352,0.919765297,1.18E-06,0,0,0,0,0,0,0
sample_1259,0.007595239,0.992404714,4.76E-08,0,0,0,0,0,0,0
sample_1260,0.031582621,0.96841664,7.39E-07,0,0,0,0,0,0,0
sample_1261,0.193061088,0.000168201,0.806770711,0,0,0,0,0,0,0
sample_1262,0.000868387,3.53E-06,0.999128086,0,0,0,0,0,0,0
sample_1263,0.003559152,6.19E-06,0.996434654,0,0,0,0,0,0,0
sample_1264,0.004460296,0.995539603,1.01E-07,0,0,0,0,0,0,0
sample_1265,0.006171963,0.993827989,4.82E-08,0,0,0,0,0,0,0
sample_1266,0.001634112,1.16E-05,0.998354305,0,0,0,0,0,0,0
sample_1267,0.030967998,0.00032609,0.968705912,0,0,0,0,0,0,0
sample_1268,0.893086345,0.106402928,0.000510728,0,0,0,0,0,0,0
sample_1269,0.016819871,5.72E-05,0.983122974,0,0,0,0,0,0,0
sample_1270,0.000419721,0.999580275,3.70E-09,0,0,0,0,0,0,0
sample_1271,0.130769514,0.869229696,7.90E-07,0,0,0,0,0,0,0
sample_1272,0.407869597,0.000747223,0.59138318,0,0,0,0,0,0,0
sample_1273,0.005184799,2.20E-05,0.994793155,0,0,0,0,0,0,0
sample_1274,0.154413035,0.845586054,9.10E-07,0,0,0,0,0,0,0
sample_1275,0.802708877,0.197279533,1.16E-05,0,0,0,0,0,0,0
sample_1276,0.047124817,0.952873844,1.34E-06,0,0,0,0,0,0,0
sample_1277,0.389323897,0.000322192,0.610353911,0,0,0,0,0,0,0
sample_1278,0.101065236,0.898934096,6.69E-07,0,0,0,0,0,0,0
sample_1279,0.00115971,3.50E-06,0.998836788,0,0,0,0,0,0,0
sample_1280,0.010952728,0.989047143,1.29E-07,0,0,0,0,0,0,0
sample_1281,0.710553169,0.289439885,6.95E-06,0,0,0,0,0,0,0
sample_1282,0.00020654,0.999793458,1.93E-09,0,0,0,0,0,0,0
sample_1283,0.247988437,0.000164798,0.751846766,0,0,0,0,0,0,0
sample_1284,0.992283573,0.006307324,0.001409104,0,0,0,0,0,0,0
sample_1285,0.002797996,5.26E-06,0.997196742,0,0,0,0,0,0,0
sample_1286,0.000594989,0.999405007,4.02E-09,0,0,0,0,0,0,0
sample_1287,0.002015389,0.997984576,3.43E-08,0,0,0,0,0,0,0
sample_1288,0.081703493,0.918294874,1.63E-06,0,0,0,0,0,0,0
sample_1289,0.413066923,0.000304679,0.586628397,0,0,0,0,0,0,0
sample_1290,0.996551117,0.000817988,0.002630895,0,0,0,0,0,0,0
sample_1291,0.949325676,0.050655197,1.91E-05,0,0,0,0,0,0,0
sample_1292,0.052722052,6.68E-05,0.947211146,0,0,0,0,0,0,0
sample_1293,0.944805512,0.055147674,4.68E-05,0,0,0,0,0,0,0
sample_1294,0.000140307,0.999859692,1.32E-09,0,0,0,0,0,0,0
sample_1295,0.995182659,0.001474106,0.003343234,0,0,0,0,0,0,0
sample_1296,0.016886621,0.983113273,1.06E-07,0,0,0,0,0,0,0
sample_1297,0.006597518,0.993402449,3.38E-08,0,0,0,0,0,0,0
sample_1298,0.930535878,0.069452295,1.18E-05,0,0,0,0,0,0,0
sample_1299,0.000746142,0.999253852,6.29E-09,0,0,0,0,0,0,0
sample_1300,0.534909201,0.004336488,0.460754311,0,0,0,0,0,0,0
sample_1301,0.003719995,6.30E-06,0.996273701,0,0,0,0,0,0,0
sample_1302,0.315671148,0.684322117,6.73E-06,0,0,0,0,0,0,0
sample_1303,0.000573304,0.999426688,8.23E-09,0,0,0,0,0,0,0
sample_1304,0.000323802,0.999676196,2.08E-09,0,0,0,0,0,0,0
sample_1305,0.053942107,0.946056699,1.19E-06,0,0,0,0,0,0,0
sample_1306,0.99617252,0.001088278,0.002739202,0,0,0,0,0,0,0
sample_1307,0.000973663,3.53E-06,0.99902281,0,0,0,0,0,0,0
sample_1308,0.001733534,0.998266457,9.36E-09,0,0,0,0,0,0,0
sample_1309,0.006027493,1.69E-05,0.993955586,0,0,0,0,0,0,0
sample_1310,0.004171821,0.995828116,6.31E-08,0,0,0,0,0,0,0
sample_1311,0.971232727,0.028469644,0.000297629,0,0,0,0,0,0,0
sample_1312,0.057348295,0.942648586,3.12E-06,0,0,0,0,0,0,0
sample_1313,0.102910681,0.000119206,0.896970113,0,0,0,0,0,0,0
sample_1314,0.99616742,0.00278896,0.00104362,0,0,0,0,0,0,0
sample_1315,0.22518014,0.000153667,0.774666193,0,0,0,0,0,0,0
sample_1316,0.745284648,0.254658505,5.68E-05,0,0,0,0,0,0,0
sample_1317,0.005797213,9.33E-06,0.994193462,0,0,0,0,0,0,0
sample_1318,0.998244779,0.00143691,0.000318312,0,0,0,0,0,0,0
sample_1319,0.957420171,0.041621548,0.000958281,0,0,0,0,0,0,0
sample_1320,0.001093081,4.97E-06,0.998901947,0,0,0,0,0,0,0
sample_1321,0.947806325,0.052157237,3.64E-05,0,0,0,0,0,0,0
sample_1322,0.997873158,0.00176049,0.000366352,0,0,0,0,0,0,0
sample_1323,0.997597049,0.002059337,0.000343614,0,0,0,0,0,0,0
sample_1324,0.985575899,0.00068239,0.013741711,0,0,0,0,0,0,0
sample_1325,0.047674824,0.952323813,1.36E-06,0,0,0,0,0,0,0
sample_1326,0.592480727,0.407505438,1.38E-05,0,0,0,0,0,0,0
sample_1327,0.006479749,0.993520219,3.13E-08,0,0,0,0,0,0,0
sample_1328,0.00466767,1.03E-05,0.995321992,0,0,0,0,0,0,0
sample_1329,0.194498224,0.000173692,0.805328084,0,0,0,0,0,0,0
sample_1330,0.998312778,0.000986181,0.000701041,0,0,0,0,0,0,0
sample_1331,0.000195389,0.99980461,1.44E-09,0,0,0,0,0,0,0
sample_1332,0.035930049,0.000295452,0.9637745,0,0,0,0,0,0,0
sample_1333,0.984941411,0.013063726,0.001994863,0,0,0,0,0,0,0
sample_1334,0.007525708,4.37E-05,0.992430629,0,0,0,0,0,0,0
sample_1335,0.044629442,0.955367428,3.13E-06,0,0,0,0,0,0,0
sample_1336,0.002475417,0.99752453,5.31E-08,0,0,0,0,0,0,0
sample_1337,0.00463251,0.995367431,5.93E-08,0,0,0,0,0,0,0
sample_1338,0.002945248,5.43E-06,0.997049323,0,0,0,0,0,0,0
sample_1339,0.986074049,0.012385486,0.001540465,0,0,0,0,0,0,0
sample_1340,0.000420602,0.999579395,2.52E-09,0,0,0,0,0,0,0
sample_1341,0.001098864,4.73E-06,0.998896405,0,0,0,0,0,0,0
sample_1342,0.020839983,0.979159581,4.36E-07,0,0,0,0,0,0,0
sample_1343,0.981073819,0.018879749,4.64E-05,0,0,0,0,0,0,0
sample_1344,0.000433381,0.999566613,6.14E-09,0,0,0,0,0,0,0
sample_1345,0.003758922,0.996241055,2.36E-08,0,0,0,0,0,0,0
sample_1346,0.022725423,0.977274149,4.28E-07,0,0,0,0,0,0,0
sample_1347,0.012379197,0.987620356,4.47E-07,0,0,0,0,0,0,0
sample_1348,0.000478391,0.999521606,2.87E-09,0,0,0,0,0,0,0
sample_1349,0.017138968,0.98286034,6.92E-07,0,0,0,0,0,0,0
sample_1350,0.001322727,4.09E-06,0.998673187,0,0,0,0,0,0,0
sample_1351,0.996360178,0.001996963,0.001642859,0,0,0,0,0,0,0
sample_1352,0.003138674,6.98E-06,0.99685435,0,0,0,0,0,0,0
sample_1353,0.000446579,0.999553416,4.39E-09,0,0,0,0,0,0,0
sample_1354,0.975917435,0.000664253,0.023418312,0,0,0,0,0,0,0
sample_1355,0.985890098,0.007233187,0.006876714,0,0,0,0,0,0,0
sample_1356,0.469190047,0.530807062,2.89E-06,0,0,0,0,0,0,0
sample_1357,0.992599144,0.00692923,0.000471626,0,0,0,0,0,0,0
sample_1358,0.000791391,0.999208595,1.36E-08,0,0,0,0,0,0,0
sample_1359,0.993323781,0.001907308,0.004768912,0,0,0,0,0,0,0
sample_1360,0.202296148,0.000150918,0.797552933,0,0,0,0,0,0,0
sample_1361,0.001259795,0.998740198,7.09E-09,0,0,0,0,0,0,0
sample_1362,0.004687279,7.29E-06,0.995305436,0,0,0,0,0,0,0
sample_1363,0.000490413,0.999509581,5.60E-09,0,0,0,0,0,0,0
sample_1364,0.955176278,0.041231474,0.003592248,0,0,0,0,0,0,0
sample_1365,0.974269089,0.025624243,0.000106668,0,0,0,0,0,0,0
sample_1366,0.017590691,4.95E-05,0.982359845,0,0,0,0,0,0,0
sample_1367,0.001960108,0.998039869,2.31E-08,0,0,0,0,0,0,0
sample_1368,0.002074687,6.55E-06,0.997918766,0,0,0,0,0,0,0
sample_1369,0.074381977,0.925614089,3.93E-06,0,0,0,0,0,0,0
sample_1370,0.830279782,0.169625125,9.51E-05,0,0,0,0,0,0,0
sample_1371,0.979313991,0.000785117,0.019900891,0,0,0,0,0,0,0
sample_1372,0.898615695,0.100394183,0.000990122,0,0,0,0,0,0,0
sample_1373,0.00149653,3.84E-06,0.99849963,0,0,0,0,0,0,0
sample_1374,0.338534701,0.000600481,0.660864818,0,0,0,0,0,0,0
sample_1375,0.001118245,4.91E-06,0.998876847,0,0,0,0,0,0,0
sample_1376,0.000706529,0.999293467,4.32E-09,0,0,0,0,0,0,0
sample_1377,0.252308325,0.747689641,2.03E-06,0,0,0,0,0,0,0
sample_1378,0.495316655,0.504679384,3.96E-06,0,0,0,0,0,0,0
sample_1379,0.948259845,0.051543108,0.000197046,0,0,0,0,0,0,0
sample_1380,0.933633118,0.066325163,4.17E-05,0,0,0,0,0,0,0
sample_1381,0.003644647,0.996355335,1.72E-08,0,0,0,0,0,0,0
sample_1382,0.000585784,0.999414212,3.36E-09,0,0,0,0,0,0,0
sample_1383,0.000355578,0.999644419,2.78E-09,0,0,0,0,0,0,0
sample_1384,0.476842031,0.522834053,0.000323917,0,0,0,0,0,0,0
sample_1385,0.006167342,3.32E-05,0.993799503,0,0,0,0,0,0,0
sample_1386,0.000558377,0.99944162,3.27E-09,0,0,0,0,0,0,0
sample_1387,0.001171386,0.998828608,6.13E-09,0,0,0,0,0,0,0
sample_1388,0.939509642,0.060476525,1.38E-05,0,0,0,0,0,0,0
sample_1389,0.008593266,1.67E-05,0.991389986,0,0,0,0,0,0,0
sample_1390,0.088042781,0.000185548,0.91177167,0,0,0,0,0,0,0
sample_1391,0.003325127,1.94E-05,0.996655426,0,0,0,0,0,0,0
sample_1392,0.984051065,0.015400781,0.000548154,0,0,0,0,0,0,0
sample_1393,0.002228842,0.997771147,1.12E-08,0,0,0,0,0,0,0
sample_1394,0.001066466,5.68E-06,0.998927854,0,0,0,0,0,0,0
sample_1395,0.000361987,0.999638011,2.63E-09,0,0,0,0,0,0,0
sample_1396,0.247056606,0.752890594,5.28E-05,0,0,0,0,0,0,0
sample_1397,0.000262701,0.999737296,3.29E-09,0,0,0,0,0,0,0
sample_1398,0.001884535,0.998115453,1.21E-08,0,0,0,0,0,0,0
sample_1399,0.002137038,0.997862952,1.04E-08,0,0,0,0,0,0,0
sample_1400,0.963538415,0.03609954,0.000362045,0,0,0,0,0,0,0
sample_1401,0.945131335,0.054853663,1.50E-05,0,0,0,0,0,0,0
sample_1402,0.011605188,0.988394722,8.98E-08,0,0,0,0,0,0,0
sample_1403,0.123550931,0.876448474,5.95E-07,0,0,0,0,0,0,0
sample_1404,0.000251578,0.999748421,1.77E-09,0,0,0,0,0,0,0
sample_1405,0.996906241,0.002952706,0.000141053,0,0,0,0,0,0,0
sample_1406,0.796204869,0.203744521,5.06E-05,0,0,0,0,0,0,0
sample_1407,0.105188535,8.57E-05,0.894725728,0,0,0,0,0,0,0
sample_1408,0.002530091,6.73E-06,0.997463182,0,0,0,0,0,0,0
sample_1409,0.014480379,0.985519309,3.11E-07,0,0,0,0,0,0,0
sample_1410,0.034283813,0.965715948,2.40E-07,0,0,0,0,0,0,0
sample_1411,0.127136356,0.872855362,8.28E-06,0,0,0,0,0,0,0
sample_1412,0.974566939,0.025232356,0.000200705,0,0,0,0,0,0,0
sample_1413,0.673493586,0.326373024,0.00013339,0,0,0,0,0,0,0
sample_1414,0.0014598,9.62E-06,0.998530581,0,0,0,0,0,0,0
sample_1415,0.996757289,0.001470017,0.001772695,0,0,0,0,0,0,0
sample_1416,0.997373708,0.002417478,0.000208814,0,0,0,0,0,0,0
sample_1417,0.023731718,0.976268057,2.26E-07,0,0,0,0,0,0,0
sample_1418,0.028560074,0.000134177,0.971305748,0,0,0,0,0,0,0
sample_1419,0.993645802,0.006292448,6.17E-05,0,0,0,0,0,0,0
sample_1420,0.001673712,1.46E-05,0.998311712,0,0,0,0,0,0,0
sample_1421,0.008083218,1.06E-05,0.991906145,0,0,0,0,0,0,0
sample_1422,0.007039264,0.9929607,3.59E-08,0,0,0,0,0,0,0
sample_1423,0.000882095,5.56E-06,0.999112346,0,0,0,0,0,0,0
sample_1424,0.606517808,0.000548393,0.392933799,0,0,0,0,0,0,0
sample_1425,0.527270192,0.000439948,0.47228986,0,0,0,0,0,0,0
sample_1426,0.494426221,0.000337008,0.505236771,0,0,0,0,0,0,0
sample_1427,0.605889901,0.004023247,0.390086852,0,0,0,0,0,0,0
sample_1428,0.020647254,2.11E-05,0.979331682,0,0,0,0,0,0,0
sample_1429,0.027971484,2.65E-05,0.972001974,0,0,0,0,0,0,0
sample_1430,0.004929077,0.995070809,1.14E-07,0,0,0,0,0,0,0
sample_1431,0.86540891,0.00234216,0.13224893,0,0,0,0,0,0,0
sample_1432,0.43589508,0.000940172,0.563164748,0,0,0,0,0,0,0
sample_1433,0.002089026,0.997910961,1.31E-08,0,0,0,0,0,0,0
sample_1434,0.923483032,0.075526032,0.000990936,0,0,0,0,0,0,0
sample_1435,0.850399637,0.149592392,7.97E-06,0,0,0,0,0,0,0
sample_1436,0.840240537,0.15972186,3.76E-05,0,0,0,0,0,0,0
sample_1437,0.000401567,0.999598431,2.47E-09,0,0,0,0,0,0,0
sample_1438,0.224127265,0.002694345,0.773178389,0,0,0,0,0,0,0
sample_1439,0.00618831,2.04E-05,0.993791246,0,0,0,0,0,0,0
sample_1440,0.688294348,0.003180732,0.30852492,0,0,0,0,0,0,0
sample_1441,0.01764543,0.982354456,1.14E-07,0,0,0,0,0,0,0
sample_1442,0.992898011,0.000740917,0.006361071,0,0,0,0,0,0,0
sample_1443,0.010952526,6.73E-05,0.988980147,0,0,0,0,0,0,0
sample_1444,0.993985281,0.004251115,0.001763604,0,0,0,0,0,0,0
sample_1445,0.000183063,0.999816936,1.37E-09,0,0,0,0,0,0,0
sample_1446,0.002825068,0.997174918,1.36E-08,0,0,0,0,0,0,0
sample_1447,0.039974603,0.000381023,0.959644374,0,0,0,0,0,0,0
sample_1448,0.995428624,0.003748882,0.000822494,0,0,0,0,0,0,0
sample_1449,0.839298306,0.160059371,0.000642323,0,0,0,0,0,0,0
sample_1450,0.000158544,0.999841454,1.99E-09,0,0,0,0,0,0,0
sample_1451,0.891048139,0.012830845,0.096121017,0,0,0,0,0,0,0
sample_1452,0.000845326,0.999154669,4.90E-09,0,0,0,0,0,0,0
sample_1453,0.012604303,0.987395504,1.93E-07,0,0,0,0,0,0,0
sample_1454,0.000308604,0.999691394,2.40E-09,0,0,0,0,0,0,0
sample_1455,0.997697086,0.001576506,0.000726408,0,0,0,0,0,0,0
sample_1456,0.081507188,0.918491093,1.72E-06,0,0,0,0,0,0,0
sample_1457,0.001232982,0.998767011,7.27E-09,0,0,0,0,0,0,0
sample_1458,0.183699642,0.816288099,1.23E-05,0,0,0,0,0,0,0
sample_1459,0.001644274,0.998355704,2.15E-08,0,0,0,0,0,0,0
sample_1460,0.001036658,0.998963325,1.72E-08,0,0,0,0,0,0,0
sample_1461,0.000548129,0.999451867,4.58E-09,0,0,0,0,0,0,0
sample_1462,0.000364467,0.999635528,5.05E-09,0,0,0,0,0,0,0
sample_1463,0.000815079,0.999184909,1.20E-08,0,0,0,0,0,0,0
sample_1464,0.559381747,0.440567682,5.06E-05,0,0,0,0,0,0,0
sample_1465,0.926670081,0.032648039,0.04068188,0,0,0,0,0,0,0
sample_1466,0.007906775,1.46E-05,0.992078616,0,0,0,0,0,0,0
sample_1467,0.011057785,0.988942106,1.09E-07,0,0,0,0,0,0,0
sample_1468,0.035276812,0.964722987,2.01E-07,0,0,0,0,0,0,0
