id,card_name,mana_cost,cmc,colors,type,types,supertypes,subtypes,rarity,power,toughness,loyalty,text,set,set_name
63586988-e760-57ee-a398-e9c783c448da,Bramblesnap,{1}{G},2,Green,Creature — Elemental,Creature,"",Elemental,Uncommon,1,1,,"Trample
Tap an untapped creature you control: Bramblesnap gets +1/+1 until end of turn.",ROE,Rise of the Eldrazi
9a59fb3b-6ccf-505e-a294-2cdb881b266a,Brimstone Mage,{2}{R},3,Red,Creature — Human Shaman,Creature,"",Human Shaman,Uncommon,2,2,,"Level up {3}{R} ({3}{R}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 1-2
2/3
{T}: Brimstone Mage deals 1 damage to any target.
LEVEL 3+
2/4
{T}: Brimstone Mage deals 3 damage to any target.",ROE,Rise of the Eldrazi
ce4539a4-8a13-521d-9c14-90901dba6315,Brood Birthing,{1}{R},2,Red,Sorcery,Sorcery,"","",Common,"",,,"If you control an Eldrazi Spawn, create three 0/1 colorless Eldrazi Spawn creature tokens. They have """"Sacrifice this creature: Add {C}."""" Otherwise, create one of those tokens.",ROE,Rise of the Eldrazi
0153a3bb-4ec0-5b97-af61-f0fb14a9de73,Broodwarden,{3}{G}{G},5,Green,Creature — Eldrazi Drone,Creature,"",Eldrazi Drone,Uncommon,4,4,,Eldrazi Spawn creatures you control get +2/+1.,ROE,Rise of the Eldrazi
f611a55b-32c4-5680-b5c7-f0d8864c65ad,Cadaver Imp,{1}{B}{B},3,Black,Creature — Imp,Creature,"",Imp,Common,1,1,,"Flying
When Cadaver Imp enters the battlefield, you may return target creature card from your graveyard to your hand.",ROE,Rise of the Eldrazi
0e5314c3-780e-5ca2-9dcb-b9f1347a1938,Caravan Escort,{W},1,White,Creature — Human Knight,Creature,"",Human Knight,Common,1,1,,"Level up {2} ({2}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 1-4
2/2
LEVEL 5+
5/5
First strike",ROE,Rise of the Eldrazi
bb815d45-1b3e-5cd8-9e88-1ee95b459a7c,Cast Through Time,{4}{U}{U}{U},7,Blue,Enchantment,Enchantment,"","",Mythic,"",,,"Instant and sorcery spells you control have rebound. (Exile the spell as it resolves if you cast it from your hand. At the beginning of your next upkeep, you may cast that card from exile without paying its mana cost.)",ROE,Rise of the Eldrazi
0c529d22-4e2b-54c8-b148-7a5c804fb278,Champion's Drake,{1}{U},2,Blue,Creature — Drake,Creature,"",Drake,Common,1,1,,"Flying
Champion's Drake gets +3/+3 as long as you control a creature with three or more level counters on it.",ROE,Rise of the Eldrazi
19ca6074-c9cd-52b7-a2c3-4a962bf41c1f,Conquering Manticore,{4}{R}{R},6,Red,Creature — Manticore,Creature,"",Manticore,Rare,5,5,,"Flying
When Conquering Manticore enters the battlefield, gain control of target creature an opponent controls until end of turn. Untap that creature. It gains haste until end of turn.",ROE,Rise of the Eldrazi
69ba6fdd-324a-5df9-9ac4-16db76cc51f0,Consume the Meek,{3}{B}{B},5,Black,Instant,Instant,"","",Rare,"",,,Destroy each creature with converted mana cost 3 or less. They can't be regenerated.,ROE,Rise of the Eldrazi
fdeb60af-38b6-53bc-a209-179b0ef78ab3,Consuming Vapors,{3}{B},4,Black,Sorcery,Sorcery,"","",Rare,"",,,"Target player sacrifices a creature. You gain life equal to that creature's toughness.
Rebound (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)",ROE,Rise of the Eldrazi
367f36e3-fb1c-5e1c-927e-6eee01f6b638,Contaminated Ground,{1}{B},2,Black,Enchantment — Aura,Enchantment,"",Aura,Common,"",,,"Enchant land
Enchanted land is a Swamp.
Whenever enchanted land becomes tapped, its controller loses 2 life.",ROE,Rise of the Eldrazi
a74f1f47-ecce-5312-a38e-cd0a15c371c4,Coralhelm Commander,{U}{U},2,Blue,Creature — Merfolk Soldier,Creature,"",Merfolk Soldier,Rare,2,2,,"Level up {1} ({1}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 2-3
3/3
Flying
LEVEL 4+
4/4
Flying
Other Merfolk creatures you control get +1/+1.",ROE,Rise of the Eldrazi
57f4c318-3319-592b-afd7-c8f519758f18,Corpsehatch,{3}{B}{B},5,Black,Sorcery,Sorcery,"","",Uncommon,"",,,"Destroy target nonblack creature. Create two 0/1 colorless Eldrazi Spawn creature tokens. They have """"Sacrifice this creature: Add {C}.""""",ROE,Rise of the Eldrazi
fc695324-14d8-5ea9-8336-b49c546c267f,Crab Umbra,{U},1,Blue,Enchantment — Aura,Enchantment,"",Aura,Uncommon,"",,,"Enchant creature
{2}{U}: Untap enchanted creature.
Totem armor (If enchanted creature would be destroyed, instead remove all damage from it and destroy this Aura.)",ROE,Rise of the Eldrazi
5370ebc8-3576-53d2-8c68-17d7e14db56f,Curse of Wizardry,{2}{B}{B},4,Black,Enchantment,Enchantment,"","",Uncommon,"",,,"As Curse of Wizardry enters the battlefield, choose a color.
Whenever a player casts a spell of the chosen color, that player loses 1 life.",ROE,Rise of the Eldrazi
6c2b9c1a-35ab-57f2-8f93-5e0ab12cc407,Daggerback Basilisk,{2}{G},3,Green,Creature — Basilisk,Creature,"",Basilisk,Common,2,2,,Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.),ROE,Rise of the Eldrazi
41664601-9cfb-51ad-8b34-3adb10d723ce,Dawnglare Invoker,{2}{W},3,White,Creature — Kor Wizard,Creature,"",Kor Wizard,Common,2,1,,"Flying
{8}: Tap all creatures target player controls.",ROE,Rise of the Eldrazi
9a554aa3-04f9-54d4-b239-421934a9b351,Death Cultist,{B},1,Black,Creature — Human Wizard,Creature,"",Human Wizard,Common,1,1,,Sacrifice Death Cultist: Target player loses 1 life and you gain 1 life.,ROE,Rise of the Eldrazi
461db462-6040-5519-90ac-d2943bbd21ed,Deathless Angel,{4}{W}{W},6,White,Creature — Angel,Creature,"",Angel,Rare,5,7,,"Flying
{W}{W}: Target creature gains indestructible until end of turn.",ROE,Rise of the Eldrazi
b8159e22-935b-5bb0-a678-4c7802f42f8b,Demonic Appetite,{B},1,Black,Enchantment — Aura,Enchantment,"",Aura,Common,"",,,"Enchant creature you control
Enchanted creature gets +3/+3.
At the beginning of your upkeep, sacrifice a creature.",ROE,Rise of the Eldrazi
b8c90864-aab5-5914-b271-253758cccb74,Demystify,{W},1,White,Instant,Instant,"","",Common,"",,,Destroy target enchantment.,ROE,Rise of the Eldrazi
1334029d-8f1b-520b-877e-33a8165980f3,Deprive,{U}{U},2,Blue,Instant,Instant,"","",Common,"",,,"As an additional cost to cast this spell, return a land you control to its owner's hand.
Counter target spell.",ROE,Rise of the Eldrazi
033ab8cb-76c1-59a5-8431-2fff3e966afa,Devastating Summons,{R},1,Red,Sorcery,Sorcery,"","",Rare,"",,,"As an additional cost to cast this spell, sacrifice X lands.
Create two X/X red Elemental creature tokens.",ROE,Rise of the Eldrazi
c39e5b55-7aa1-5ee0-9d22-8a66fec0c2a2,Disaster Radius,{5}{R}{R},7,Red,Sorcery,Sorcery,"","",Rare,"",,,"As an additional cost to cast this spell, reveal a creature card from your hand.
Disaster Radius deals X damage to each creature your opponents control, where X is the revealed card's converted mana cost.",ROE,Rise of the Eldrazi
59ddca30-96bc-561e-bff4-4e0c2ba95767,Distortion Strike,{U},1,Blue,Sorcery,Sorcery,"","",Common,"",,,"Target creature gets +1/+0 until end of turn and can't be blocked this turn.
Rebound (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)",ROE,Rise of the Eldrazi
0a39e27a-9ea9-5b1a-9f09-940ff972cb6f,Domestication,{2}{U}{U},4,Blue,Enchantment — Aura,Enchantment,"",Aura,Uncommon,"",,,"Enchant creature
You control enchanted creature.
At the beginning of your end step, if enchanted creature's power is 4 or greater, sacrifice Domestication.",ROE,Rise of the Eldrazi
012e555b-79df-5bb7-bd79-0151a869fdc6,Dormant Gomazoa,{1}{U}{U},3,Blue,Creature — Jellyfish,Creature,"",Jellyfish,Rare,5,5,,"Flying
Dormant Gomazoa enters the battlefield tapped.
Dormant Gomazoa doesn't untap during your untap step.
Whenever you become the target of a spell, you may untap Dormant Gomazoa.",ROE,Rise of the Eldrazi
089423ce-ca82-571e-93b9-10bdf1510bef,Drake Umbra,{4}{U},5,Blue,Enchantment — Aura,Enchantment,"",Aura,Uncommon,"",,,"Enchant creature
Enchanted creature gets +3/+3 and has flying.
Totem armor (If enchanted creature would be destroyed, instead remove all damage from it and destroy this Aura.)",ROE,Rise of the Eldrazi
7435be97-9ae7-5a92-a42e-962573104216,"Drana, Kalastria Bloodchief",{3}{B}{B},5,Black,Legendary Creature — Vampire Shaman,Creature,Legendary,Vampire Shaman,Rare,4,4,,"Flying
{X}{B}{B}: Target creature gets -0/-X until end of turn and Drana, Kalastria Bloodchief gets +X/+0 until end of turn.",ROE,Rise of the Eldrazi
9aad2d41-3a9a-5e5f-b7e1-f420bedfcfa1,Dread Drone,{4}{B},5,Black,Creature — Eldrazi Drone,Creature,"",Eldrazi Drone,Common,4,1,,"When Dread Drone enters the battlefield, create two 0/1 colorless Eldrazi Spawn creature tokens. They have """"Sacrifice this creature: Add {C}.""""",ROE,Rise of the Eldrazi
e176f49f-2c97-5197-8ba9-ceef16c2fb1f,Dreamstone Hedron,{6},6,"",Artifact,Artifact,"","",Uncommon,"",,,"{T}: Add {C}{C}{C}.
{3}, {T}, Sacrifice Dreamstone Hedron: Draw three cards.",ROE,Rise of the Eldrazi
7b3c7c76-9136-56c5-80ec-8b5ce22545f1,Echo Mage,{1}{U}{U},3,Blue,Creature — Human Wizard,Creature,"",Human Wizard,Rare,2,3,,"Level up {1}{U} ({1}{U}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 2-3
2/4
{U}{U}, {T}: Copy target instant or sorcery spell. You may choose new targets for the copy.
LEVEL 4+
2/5
{U}{U}, {T}: Copy target instant or sorcery spell twice. You may choose new targets for the copies.",ROE,Rise of the Eldrazi
cbfccf2a-9ab2-5488-9b23-34617d757e8a,Eel Umbra,{1}{U},2,Blue,Enchantment — Aura,Enchantment,"",Aura,Common,"",,,"Flash (You may cast this spell any time you could cast an instant.)
Enchant creature
Enchanted creature gets +1/+1.
Totem armor (If enchanted creature would be destroyed, instead remove all damage from it and destroy this Aura.)",ROE,Rise of the Eldrazi
eb9c27db-9e79-5670-8f46-8bee74afe332,Eland Umbra,{1}{W},2,White,Enchantment — Aura,Enchantment,"",Aura,Common,"",,,"Enchant creature
Enchanted creature gets +0/+4.
Totem armor (If enchanted creature would be destroyed, instead remove all damage from it and destroy this Aura.)",ROE,Rise of the Eldrazi
84846a73-9af6-5438-ada3-a7e7feea2535,Eldrazi Conscription,{8},8,"",Tribal Enchantment — Eldrazi Aura,Tribal Enchantment,"",Eldrazi Aura,Rare,"",,,"Enchant creature
Enchanted creature gets +10/+10 and has trample and annihilator 2. (Whenever it attacks, defending player sacrifices two permanents.)",ROE,Rise of the Eldrazi
b9a74709-45e1-5a4e-8fcd-dc46b65c9fe8,Eldrazi Temple,"",0,"",Land,Land,"","",Rare,"",,,"{T}: Add {C}.
{T}: Add {C}{C}. Spend this mana only to cast colorless Eldrazi spells or activate abilities of colorless Eldrazi.",ROE,Rise of the Eldrazi
7521c06d-4552-51b6-ba70-d73378121b0e,Emerge Unscathed,{W},1,White,Instant,Instant,"","",Uncommon,"",,,"Target creature you control gains protection from the color of your choice until end of turn.
Rebound (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)",ROE,Rise of the Eldrazi
a08d5621-6231-5ce4-a3a2-cf64b1b4792d,Emrakul's Hatcher,{4}{R},5,Red,Creature — Eldrazi Drone,Creature,"",Eldrazi Drone,Common,3,3,,"When Emrakul's Hatcher enters the battlefield, create three 0/1 colorless Eldrazi Spawn creature tokens. They have """"Sacrifice this creature: Add {C}.""""",ROE,Rise of the Eldrazi
f62cf7d1-ec12-5146-840f-00ce29677217,"Emrakul, the Aeons Torn",{15},15,"",Legendary Creature — Eldrazi,Creature,Legendary,Eldrazi,Mythic,15,15,,"This spell can't be countered.
When you cast this spell, take an extra turn after this one.
Flying, protection from colored spells, annihilator 6
When Emrakul, the Aeons Torn is put into a graveyard from anywhere, its owner shuffles their graveyard into their library.",ROE,Rise of the Eldrazi
3ef371f4-d871-5e3c-9d8c-48d7863c04f4,Enatu Golem,{6},6,"",Artifact Creature — Golem,Artifact Creature,"",Golem,Uncommon,3,5,,"When Enatu Golem dies, you gain 4 life.",ROE,Rise of the Eldrazi
b9b70f23-cb91-518b-9856-58faefa9cf26,Enclave Cryptologist,{U},1,Blue,Creature — Merfolk Wizard,Creature,"",Merfolk Wizard,Uncommon,0,1,,"Level up {1}{U} ({1}{U}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 1-2
0/1
{T}: Draw a card, then discard a card.
LEVEL 3+
0/1
{T}: Draw a card.",ROE,Rise of the Eldrazi
89a1d82e-9fb4-5de7-b187-3e738201b1fc,Escaped Null,{3}{B},4,Black,Creature — Zombie Berserker,Creature,"",Zombie Berserker,Uncommon,1,2,,"Lifelink
Whenever Escaped Null blocks or becomes blocked, it gets +5/+0 until end of turn.",ROE,Rise of the Eldrazi
df0a1066-0bde-5c6a-a6e4-7ec97027ecc7,Essence Feed,{5}{B},6,Black,Sorcery,Sorcery,"","",Common,"",,,"Target player loses 3 life. You gain 3 life and create three 0/1 colorless Eldrazi Spawn creature tokens. They have """"Sacrifice this creature: Add {C}.""""",ROE,Rise of the Eldrazi
4fb30120-11f0-59ad-9019-ac3525d8274f,Evolving Wilds,"",0,"",Land,Land,"","",Common,"",,,"{T}, Sacrifice Evolving Wilds: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle your library.",ROE,Rise of the Eldrazi
dc2b5e35-9be2-52e6-b319-94c0b63a8f6e,Explosive Revelation,{3}{R}{R},5,Red,Sorcery,Sorcery,"","",Uncommon,"",,,Choose any target. Reveal cards from the top of your library until you reveal a nonland card. Explosive Revelation deals damage equal to that card's converted mana cost to that permanent or player. Put the nonland card into your hand and the rest on the bottom of your library in any order.,ROE,Rise of the Eldrazi
447dea11-aa3c-5347-bfd6-a7d2b308377d,Fissure Vent,{3}{R}{R},5,Red,Sorcery,Sorcery,"","",Common,"",,,"Choose one or both —
• Destroy target artifact.
• Destroy target nonbasic land.",ROE,Rise of the Eldrazi
0530579b-13fc-5f29-b93d-6191c3d322d3,Flame Slash,{R},1,Red,Sorcery,Sorcery,"","",Common,"",,,Flame Slash deals 4 damage to target creature.,ROE,Rise of the Eldrazi
93b237b6-f2fb-54de-8a5d-3099cef7bb4b,Fleeting Distraction,{U},1,Blue,Instant,Instant,"","",Common,"",,,"Target creature gets -1/-0 until end of turn.
Draw a card.",ROE,Rise of the Eldrazi
67fed83c-0f2f-52b8-ab74-6c1228d83c32,Forest,"",0,"",Basic Land — Forest,Land,Basic,Forest,Common,"",,,({T}: Add {G}.),ROE,Rise of the Eldrazi
0f69dcdb-dbfd-51b6-a942-59cb41c17ecd,Forest,"",0,"",Basic Land — Forest,Land,Basic,Forest,Common,"",,,({T}: Add {G}.),ROE,Rise of the Eldrazi
3ec92c34-a81e-5a1a-be80-da1764ec2b44,Forest,"",0,"",Basic Land — Forest,Land,Basic,Forest,Common,"",,,({T}: Add {G}.),ROE,Rise of the Eldrazi
3ef310da-a9c2-575c-bdb0-3b8fc9f34914,Forest,"",0,"",Basic Land — Forest,Land,Basic,Forest,Common,"",,,({T}: Add {G}.),ROE,Rise of the Eldrazi
48e8cf11-7e08-5bc1-a7a2-35b16ef132ba,Forked Bolt,{R},1,Red,Sorcery,Sorcery,"","",Uncommon,"",,,Forked Bolt deals 2 damage divided as you choose among one or two targets.,ROE,Rise of the Eldrazi
29a19b66-d5c7-532d-bd7f-fd88dad615b3,Frostwind Invoker,{4}{U},5,Blue,Creature — Merfolk Wizard,Creature,"",Merfolk Wizard,Common,3,3,,"Flying
{8}: Creatures you control gain flying until end of turn.",ROE,Rise of the Eldrazi
987b8d34-2c7d-5675-b258-8d2d95c1d367,Gelatinous Genesis,{X}{X}{G},1,Green,Sorcery,Sorcery,"","",Rare,"",,,Create X X/X green Ooze creature tokens.,ROE,Rise of the Eldrazi
1806eceb-9247-5137-9c12-547123c8e66d,Gideon Jura,{3}{W}{W},5,White,Legendary Planeswalker — Gideon,Planeswalker,Legendary,Gideon,Mythic,"",,6,"[+2]: During target opponent's next turn, creatures that player controls attack Gideon Jura if able.
[−2]: Destroy target tapped creature.
[0]: Until end of turn, Gideon Jura becomes a 6/6 Human Soldier creature that's still a planeswalker. Prevent all damage that would be dealt to him this turn.",ROE,Rise of the Eldrazi
4e817e33-8a29-5642-858e-86ad7e661fb7,Gigantomancer,{7}{G},8,Green,Creature — Human Shaman,Creature,"",Human Shaman,Rare,1,1,,{1}: Target creature you control has base power and toughness 7/7 until end of turn.,ROE,Rise of the Eldrazi
8d940a90-157a-5765-9461-db161cc90aaf,Gloomhunter,{2}{B},3,Black,Creature — Bat,Creature,"",Bat,Common,2,1,,Flying,ROE,Rise of the Eldrazi
027b6ed1-4cc4-56b5-bac8-4b89d6171e4c,Glory Seeker,{1}{W},2,White,Creature — Human Soldier,Creature,"",Human Soldier,Common,2,2,,"",ROE,Rise of the Eldrazi
771cae32-ef86-5527-8fa7-dee6a4ae5cd7,Goblin Arsonist,{R},1,Red,Creature — Goblin Shaman,Creature,"",Goblin Shaman,Common,1,1,,"When Goblin Arsonist dies, you may have it deal 1 damage to any target.",ROE,Rise of the Eldrazi
b42783b2-9943-593e-9dff-19484cea7d84,Goblin Tunneler,{1}{R},2,Red,Creature — Goblin Rogue,Creature,"",Goblin Rogue,Common,1,1,,{T}: Target creature with power 2 or less can't be blocked this turn.,ROE,Rise of the Eldrazi
3ad81804-93bd-5742-8fa9-0dfae73cd274,Gravitational Shift,{3}{U}{U},5,Blue,Enchantment,Enchantment,"","",Rare,"",,,"Creatures with flying get +2/+0.
Creatures without flying get -2/-0.",ROE,Rise of the Eldrazi
876e0a8e-519f-5ee3-a372-977fd91763d1,Gravity Well,{1}{G}{G},3,Green,Enchantment,Enchantment,"","",Uncommon,"",,,"Whenever a creature with flying attacks, it loses flying until end of turn.",ROE,Rise of the Eldrazi
0ec2eb00-d1bb-5e04-b12f-755c3f071385,Grotag Siege-Runner,{1}{R},2,Red,Creature — Goblin Rogue,Creature,"",Goblin Rogue,Common,2,1,,"{R}, Sacrifice Grotag Siege-Runner: Destroy target creature with defender. Grotag Siege-Runner deals 2 damage to that creature's controller.",ROE,Rise of the Eldrazi
35d51b22-2128-527e-893e-ac1469c6c5f0,Growth Spasm,{2}{G},3,Green,Sorcery,Sorcery,"","",Common,"",,,"Search your library for a basic land card, put it onto the battlefield tapped, then shuffle your library. Create a 0/1 colorless Eldrazi Spawn creature token. It has """"Sacrifice this creature: Add {C}.""""",ROE,Rise of the Eldrazi
691fc567-e41a-5644-9463-30db3aa84cc7,Guard Duty,{W},1,White,Enchantment — Aura,Enchantment,"",Aura,Common,"",,,"Enchant creature
Enchanted creature has defender.",ROE,Rise of the Eldrazi
8032ad13-eeee-50ee-bac2-9852a4b78d78,Guard Gomazoa,{2}{U},3,Blue,Creature — Jellyfish,Creature,"",Jellyfish,Uncommon,1,3,,"Defender, flying
Prevent all combat damage that would be dealt to Guard Gomazoa.",ROE,Rise of the Eldrazi
de6d322f-4720-5c44-a5e9-935dc5f2103a,Guul Draz Assassin,{B},1,Black,Creature — Vampire Assassin,Creature,"",Vampire Assassin,Rare,1,1,,"Level up {1}{B} ({1}{B}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 2-3
2/2
{B}, {T}: Target creature gets -2/-2 until end of turn.
LEVEL 4+
4/4
{B}, {T}: Target creature gets -4/-4 until end of turn.",ROE,Rise of the Eldrazi
afeee564-48d5-50ce-b83b-d2a7ced1cd01,Hada Spy Patrol,{1}{U},2,Blue,Creature — Human Rogue,Creature,"",Human Rogue,Uncommon,1,1,,"Level up {2}{U} ({2}{U}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 1-2
2/2
Hada Spy Patrol can't be blocked.
LEVEL 3+
3/3
Shroud (This creature can't be the target of spells or abilities.)
Hada Spy Patrol can't be blocked.",ROE,Rise of the Eldrazi
6c5069b0-8389-55e7-94ac-99cda1ff9b2a,Halimar Wavewatch,{1}{U},2,Blue,Creature — Merfolk Soldier,Creature,"",Merfolk Soldier,Common,0,3,,"Level up {2} ({2}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 1-4
0/6
LEVEL 5+
6/6
Islandwalk (This creature can't be blocked as long as defending player controls an Island.)",ROE,Rise of the Eldrazi
c248cee6-d44e-5462-8fd6-9a686ac4a316,Hand of Emrakul,{9},9,"",Creature — Eldrazi,Creature,"",Eldrazi,Common,7,7,,"You may sacrifice four Eldrazi Spawn rather than pay this spell's mana cost.
Annihilator 1 (Whenever this creature attacks, defending player sacrifices a permanent.)",ROE,Rise of the Eldrazi
f1b6d456-863e-53e4-b1b4-0c6e97cd3cc0,Harmless Assault,{2}{W}{W},4,White,Instant,Instant,"","",Common,"",,,Prevent all combat damage that would be dealt this turn by attacking creatures.,ROE,Rise of the Eldrazi
1f30399e-7301-5bac-baae-ddceeb02f4d3,Haze Frog,{3}{G}{G},5,Green,Creature — Frog,Creature,"",Frog,Common,2,1,,"Flash (You may cast this spell any time you could cast an instant.)
When Haze Frog enters the battlefield, prevent all combat damage that other creatures would deal this turn.",ROE,Rise of the Eldrazi
78eb3b75-36b8-512b-8cbc-1f526310aaef,Heat Ray,{X}{R},1,Red,Instant,Instant,"","",Common,"",,,Heat Ray deals X damage to target creature.,ROE,Rise of the Eldrazi
486fdc94-46df-5096-ac43-ce1448601e69,Hedron Matrix,{4},4,"",Artifact — Equipment,Artifact,"",Equipment,Rare,"",,,"Equipped creature gets +X/+X, where X is its converted mana cost.
Equip {4}",ROE,Rise of the Eldrazi
1a702d7a-5f55-50b7-b289-2c1d58a56c9a,Hedron-Field Purists,{2}{W},3,White,Creature — Human Cleric,Creature,"",Human Cleric,Rare,0,3,,"Level up {2}{W} ({2}{W}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 1-4
1/4
If a source would deal damage to you or a creature you control, prevent 1 of that damage.
LEVEL 5+
2/5
If a source would deal damage to you or a creature you control, prevent 2 of that damage.",ROE,Rise of the Eldrazi
8951866b-1bfd-5170-bf78-67f3d3ce64a0,Hellcarver Demon,{3}{B}{B}{B},6,Black,Creature — Demon,Creature,"",Demon,Mythic,6,6,,"Flying
Whenever Hellcarver Demon deals combat damage to a player, sacrifice all other permanents you control and discard your hand. Exile the top six cards of your library. You may cast any number of nonland cards exiled this way without paying their mana costs.",ROE,Rise of the Eldrazi
59acc4e8-dbcb-5938-8a1b-0e8a94c52d37,Hellion Eruption,{5}{R},6,Red,Sorcery,Sorcery,"","",Rare,"",,,"Sacrifice all creatures you control, then create that many 4/4 red Hellion creature tokens.",ROE,Rise of the Eldrazi
de9ffed2-63b7-523c-a19f-73063ddb596b,Hyena Umbra,{W},1,White,Enchantment — Aura,Enchantment,"",Aura,Common,"",,,"Enchant creature
Enchanted creature gets +1/+1 and has first strike.
Totem armor (If enchanted creature would be destroyed, instead remove all damage from it and destroy this Aura.)",ROE,Rise of the Eldrazi
2ece6051-1819-597a-8b59-8b2c5715851b,Ikiral Outrider,{1}{W},2,White,Creature — Human Soldier,Creature,"",Human Soldier,Common,1,2,,"Level up {4} ({4}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 1-3
2/6
Vigilance
LEVEL 4+
3/10
Vigilance",ROE,Rise of the Eldrazi
ca05e6b1-3baa-5236-9a92-163d74cf9b0e,Induce Despair,{2}{B},3,Black,Instant,Instant,"","",Common,"",,,"As an additional cost to cast this spell, reveal a creature card from your hand.
Target creature gets -X/-X until end of turn, where X is the revealed card's converted mana cost.",ROE,Rise of the Eldrazi
196c3543-92a5-5a91-b73f-2437e1137e02,Inquisition of Kozilek,{B},1,Black,Sorcery,Sorcery,"","",Uncommon,"",,,Target player reveals their hand. You choose a nonland card from it with converted mana cost 3 or less. That player discards that card.,ROE,Rise of the Eldrazi
a9a7448e-db7d-507c-a0b3-41778ed7ece9,Irresistible Prey,{G},1,Green,Sorcery,Sorcery,"","",Uncommon,"",,,"Target creature must be blocked this turn if able.
Draw a card.",ROE,Rise of the Eldrazi
14f596fa-8976-5fdd-9199-fce393570e57,Island,"",0,"",Basic Land — Island,Land,Basic,Island,Common,"",,,({T}: Add {U}.),ROE,Rise of the Eldrazi
ea5c2fe6-e77f-5ef3-b009-bd120f855b90,Island,"",0,"",Basic Land — Island,Land,Basic,Island,Common,"",,,({T}: Add {U}.),ROE,Rise of the Eldrazi
d6d77970-546a-5258-bd1c-0e232c6c835d,Island,"",0,"",Basic Land — Island,Land,Basic,Island,Common,"",,,({T}: Add {U}.),ROE,Rise of the Eldrazi
9acbb3b4-7be2-540e-8e0d-d728326914bf,Island,"",0,"",Basic Land — Island,Land,Basic,Island,Common,"",,,({T}: Add {U}.),ROE,Rise of the Eldrazi
88292a66-bfa8-59ea-b48b-fd7a138d30dc,It That Betrays,{12},12,"",Creature — Eldrazi,Creature,"",Eldrazi,Rare,11,11,,"Annihilator 2 (Whenever this creature attacks, defending player sacrifices two permanents.)
Whenever an opponent sacrifices a nontoken permanent, put that card onto the battlefield under your control.",ROE,Rise of the Eldrazi
15585797-8bbe-5509-b60a-621e3cc6b147,Jaddi Lifestrider,{4}{G},5,Green,Creature — Elemental,Creature,"",Elemental,Uncommon,2,8,,"When Jaddi Lifestrider enters the battlefield, you may tap any number of untapped creatures you control. You gain 2 life for each creature tapped this way.",ROE,Rise of the Eldrazi
46c6debd-68f5-57c7-ba3a-afccca8504da,Joraga Treespeaker,{G},1,Green,Creature — Elf Druid,Creature,"",Elf Druid,Uncommon,1,1,,"Level up {1}{G} ({1}{G}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 1-4
1/2
{T}: Add {G}{G}.
LEVEL 5+
1/4
Elves you control have """"{T}: Add {G}{G}.""""",ROE,Rise of the Eldrazi
c1286fac-c35a-5c8b-bf1e-9b086ede6b41,Jwari Scuttler,{2}{U},3,Blue,Creature — Crab,Creature,"",Crab,Common,2,3,,"",ROE,Rise of the Eldrazi
6121ccb6-c947-5627-a229-c2f90539092c,Kabira Vindicator,{3}{W},4,White,Creature — Human Knight,Creature,"",Human Knight,Uncommon,2,4,,"Level up {2}{W} ({2}{W}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 2-4
3/6
Other creatures you control get +1/+1.
LEVEL 5+
4/8
Other creatures you control get +2/+2.",ROE,Rise of the Eldrazi
99013b2f-c7ea-5fe3-a62d-3514d1dcb2e5,Kargan Dragonlord,{R}{R},2,Red,Creature — Human Warrior,Creature,"",Human Warrior,Mythic,2,2,,"Level up {R} ({R}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 4-7
4/4
Flying
LEVEL 8+
8/8
Flying, trample
{R}: Kargan Dragonlord gets +1/+0 until end of turn.",ROE,Rise of the Eldrazi
e8f33721-d0a5-56f0-937b-2c9d30a4a5ff,Kazandu Tuskcaller,{1}{G},2,Green,Creature — Human Shaman,Creature,"",Human Shaman,Rare,1,1,,"Level up {1}{G} ({1}{G}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 2-5
1/1
{T}: Create a 3/3 green Elephant creature token.
LEVEL 6+
1/1
{T}: Create two 3/3 green Elephant creature tokens.",ROE,Rise of the Eldrazi
71ec47a6-d640-5968-ba1f-3c5fc85f0aa8,Keening Stone,{6},6,"",Artifact,Artifact,"","",Rare,"",,,"{5}, {T}: Target player puts the top X cards of their library into their graveyard, where X is the number of cards in that player's graveyard.",ROE,Rise of the Eldrazi
