id,current_date,future_date,current_price,future_price
b93295a9-1fe0-567a-a343-7f28612b4a59,2015-01-23,2015-03-27,0.24,0.17
b93c14c4-0f5c-5942-a4e3-f4f1a23bf4cf,2015-03-27,2015-05-29,2.78,4.76
b9474670-b372-5975-a6b2-b559e9e50181,2016-07-22,2016-09-23,0.15,0.16
b9524928-b354-5aba-a257-f2a872b45a49,2016-09-30,2016-12-02,12.01,5.46
b95706aa-1b6c-5503-ab60-9891f88d5427,2017-09-29,2017-12-01,0.15,0.13
b978a5fb-df23-5d6c-9343-7557f9e5d6d1,2017-04-28,2017-06-30,0.17,0.15
b979ae8c-b102-5758-8560-829d6c65cdc2,2014-02-07,2014-04-11,0.16,0.14
b97d03b3-ca8b-5705-a166-8cc7a7d45c8d,2016-04-08,2016-06-10,4.49,4
b9801607-087c-510b-9533-6c694c7c35f1,2019-07-12,2019-09-13,0.25,0.26
b9a1528f-22d6-5693-a0a1-6009cae6a5b5,2017-01-20,2017-03-24,0.16,0.14
b9abb950-d061-5738-b763-5fbf7e13dd58,2017-01-20,2017-03-24,2.09,1.24
b9aef137-ae3a-5282-8572-4263c869e09d,2015-03-27,2015-05-29,0.15,0.13
b9d324cf-41ea-527f-ab2b-d1c796808071,2014-09-26,2014-11-28,0.25,0.16
b9d41e06-f0bb-5956-b544-e6ff3709c6bd,2011-09-30,2011-12-02,3.23,1.56
b9dbb938-9e05-5152-ab14-a9ff65a1185a,2015-07-17,2015-09-18,0.15,0.12
b9e39323-fa5c-50ac-b38c-d1f5b88b40ba,2011-02-04,2011-04-08,2.11,2.62
b9ebdd96-35f4-5ecd-8f95-a960effc4cda,2018-01-19,2018-03-23,0.25,0.22
b9fe16d4-f36d-5e1f-b16c-be5fa7d661db,2019-07-12,2019-09-13,0.25,0.29
ba0f68e9-e99a-5f4a-a4fe-2422db35ed5d,2015-07-17,2015-09-18,0.25,0.2
ba15790c-7d8c-5528-9de4-6faf60f2a981,2017-04-28,2017-06-30,24.5,11
ba1d1ccd-3f26-5d5a-9a3b-1bf6f3d1c6a3,2015-01-23,2015-03-27,0.55,0.24
ba1df4f4-7a81-50c2-860e-a69777b0e4fd,2018-07-13,2018-09-14,0.15,0.13
ba1f6958-1d5e-5166-b354-8048891f9dd1,2019-07-12,2019-09-13,0.24,0.2
ba2c0fce-f46f-573e-91f2-55685efadc70,2013-05-03,2013-07-05,1.23,0.74
ba2c5db9-a867-5bce-b9f6-9f44d2c5863c,2016-09-30,2016-12-02,0.14,0.14
ba37b802-3954-590d-82e0-98747e40abef,2016-09-30,2016-12-02,0.25,0.17
ba4aa9b6-6144-5de0-8c38-59733d3a04f4,2018-07-13,2018-09-14,0.6,0.38
ba727c8c-9791-5b9d-a3d0-7e1e4c5b1866,2014-02-07,2014-04-11,0.16,0.13
ba8d233c-e3b8-5847-a71d-8efa9fec268e,2019-05-03,2019-07-05,0.19,0.2
ba95ce7f-97af-5faf-9684-76d516766066,2014-09-26,2014-11-28,0.16,0.14
baae9b9a-6a71-5d89-bb26-ae0b48df6fad,2017-01-20,2017-03-24,0.33,0.26
bab71c1d-9885-507f-bf07-65483cd20a88,2014-02-07,2014-04-11,0.16,0.14
babd849d-de1a-5e02-9b6c-1cc80ec1f773,2014-05-02,2014-07-04,0.63,0.25
bac457f7-345d-5a24-bc56-f0cd65186a8f,2018-01-19,2018-03-23,0.24,0.22
bad106de-9c77-5fac-9a00-c4990bac52d3,2017-01-20,2017-03-24,2.55,1.13
bad32cc2-c9e6-5f8f-a2c0-17c95fc446ca,2016-09-30,2016-12-02,0.25,0.25
bada178a-75fa-5080-b7bf-9ffb996db555,2017-07-14,2017-09-15,0.9,0.42
baf21d80-9b4b-5e37-a56d-e8ed2aee64fa,2013-05-03,2013-07-05,4.73,6.79
baf5a9a6-3396-519f-b1f7-7bb9c57d4913,2015-10-02,2015-12-04,0.15,0.14
baf79fdc-9584-5d1d-a552-387e8e420f39,2018-10-05,2018-12-07,0.13,0.15
bafa1e13-b464-5a1c-bfd7-6ddbde07e1a9,2019-07-12,2019-09-13,0.72,0.49
bafae1c2-d11a-55db-8973-6f29cb4957f2,2016-07-22,2016-09-23,0.19,0.16
bb05b625-62da-56cc-b7c5-934140bc62d6,2016-09-30,2016-12-02,0.14,0.13
bb1049d0-2101-5ad1-a306-85d6ec23b7fd,2012-05-04,2012-07-06,3.94,2.38
bb109ccf-4270-5d1f-aa82-94d76dfcbbe5,2018-10-05,2018-12-07,0.25,0.25
bb1baba6-d8d3-56ec-8395-9e149d553e4d,2019-07-12,2019-09-13,0.24,0.2
bb20be68-9695-539f-b995-004616fee79c,2018-04-27,2018-06-29,0.15,0.12
bb296045-b8f3-589b-ab9a-e6abe5fba89b,2017-04-28,2017-06-30,0.23,0.15
bb3106cc-d0c6-5f21-aff5-34aff21e7a1b,2014-05-02,2014-07-04,0.2,0.16
bb339d02-c790-5a41-a3f7-1c6de4a9d9f2,2018-04-27,2018-06-29,0.15,0.13
bb436a68-c822-5d22-9545-986aa13c56c0,2017-04-28,2017-06-30,0.16,0.13
bb5721fd-e35d-50d1-ada2-90ca26958828,2019-07-12,2019-09-13,0.24,0.2
bb7c7c60-fd2f-5e16-b6f9-4fc7205d20da,2019-07-12,2019-09-13,0.24,0.2
bb8dbd21-eed2-5d63-9200-dd9d703bc874,2017-09-29,2017-12-01,2.24,1.12
bb96bbca-7e2f-5232-a815-3a26305a284c,2014-09-26,2014-11-28,0.16,0.14
bba61b77-f45d-5630-97de-a3395aac63a8,2014-09-26,2014-11-28,15.4,10.98
bba9f2e6-f0e8-5810-9161-740d2305245e,2019-01-25,2019-03-29,0.15,0.12
bbaf379b-b376-5a28-a3fb-44762b396d43,2015-07-17,2015-09-18,0.24,0.18
bbb5ddc0-52cf-5327-b463-121718306c22,2018-04-27,2018-06-29,0.24,0.2
bbb8587b-a082-5841-9dd3-08c0bb61c4de,2017-04-28,2017-06-30,6.8,5.99
bbc1f45b-1bc0-5c82-b024-dd94c2b019ad,2015-01-23,2015-03-27,1.23,1
bbcfa3da-6fa5-5521-87eb-50fbf45c9cf6,2017-04-28,2017-06-30,0.15,0.14
bbd98b07-0d36-5215-b89a-b164274f8ee2,2018-07-13,2018-09-14,0.24,0.25
bbe85794-ea68-5c24-a588-91db66096755,2017-01-20,2017-03-24,0.16,0.12
bbecbd77-7a51-5996-a29a-0634129944f2,2015-01-23,2015-03-27,8.49,6
bbf7b98f-1e09-533d-86a3-54202ec530a7,2016-09-30,2016-12-02,0.14,0.14
bbfeb69e-f89a-5ded-a14d-c9449f548eb5,2018-10-05,2018-12-07,0.14,0.15
bc0f8d81-13bf-5e3f-a17f-dd9cc089a38e,2014-02-07,2014-04-11,0.23,0.17
bc1bd0e8-8d4b-5967-a9d1-313939af4169,2016-07-22,2016-09-23,0.16,0.14
bc1db3be-43e3-5e98-bd74-cb1310560a71,2019-07-12,2019-09-13,0.35,0.3
bc2077c1-5c9d-5c0c-bfa5-27b0f9b933ca,2016-07-22,2016-09-23,0.29,0.23
bc31788f-22bf-5cfc-8dc0-f2cdfbf22f23,2016-01-22,2016-03-25,0.23,0.15
bc4211e2-0d42-526f-ade8-9e897a8d7c82,2018-07-13,2018-09-14,0.23,0.14
bc46af41-5a68-5c93-9e98-fa5715bec443,2015-03-27,2015-05-29,0.16,0.13
bc4707c9-0b8d-5379-8e21-1e7adfca7d64,2014-02-07,2014-04-11,6.46,9.26
bc4af63d-8032-5318-9311-ed51c0ce345d,2019-01-25,2019-03-29,0.25,0.2
bc5421f3-62b2-56dd-9705-940718877984,2015-01-23,2015-03-27,0.45,0.25
bc54c7d3-5147-5290-8c3b-074d1fc77f6d,2014-05-02,2014-07-04,0.75,0.28
bc59e93d-afbc-5131-8fcf-57e5b7463e8c,2016-09-30,2016-12-02,0.23,0.16
bc5ba5c4-0f98-5523-9af4-4342f7d26daf,2019-05-03,2019-07-05,0.25,0.24
bc657be0-db1c-523d-ba7d-a67c3a97871f,2013-09-27,2013-11-29,,0.22
bc6a655d-376e-5227-a260-dc3c32892f71,2017-04-28,2017-06-30,1.24,0.6
bc6e3e37-5e78-5b55-96f2-276bc63a78b2,2017-09-29,2017-12-01,0.16,0.12
bc83a061-0bd4-5391-9030-7a1074870322,2018-01-19,2018-03-23,0.15,0.14
bc8fba10-2167-5ec5-8e0f-09e4834e6b04,2015-07-17,2015-09-18,2,1.21
bc93ff8b-e970-557d-b3e1-f41325c39664,2016-01-22,2016-03-25,0.22,0.17
bc9d8d91-4fd1-5712-b0a3-e257862a1fbd,2016-07-22,2016-09-23,0.23,0.12
bca64322-5d6f-5754-8ad7-a3d50fda547b,2017-04-28,2017-06-30,0.16,0.14
bcaa15c2-1b72-5399-90f4-a80c02b146d8,2019-07-12,2019-09-13,0.22,0.2
bcb6bef5-eff4-51fd-b65e-1d34b519ced4,2015-07-17,2015-09-18,,0.31
bcbddee9-1185-5d4d-92b4-f49d43301c82,2013-05-03,2013-07-05,2.58,1.27
bcc2fa5d-4277-54ba-8a2c-83fe1c642c2d,2015-10-02,2015-12-04,0.64,0.31
bcc989a5-d13a-50f1-9ebe-4452f679c4e3,2017-09-29,2017-12-01,0.15,0.13
bcd5669d-45ec-5cb5-b39a-974b7aaa9cae,2016-07-22,2016-09-23,0.2,0.18
bcdeed62-3f35-5fbc-905c-ef53d2b2518a,2015-07-17,2015-09-18,0.14,0.14
bce2ad22-45a1-5b36-863f-600223aad4f7,2019-07-12,2019-09-13,0.15,0.17
bce41b50-0566-5f38-b408-c8b9e1356cfb,2014-02-07,2014-04-11,0.16,0.13
bce6a028-c241-515b-b033-9913f80868d4,2019-05-03,2019-07-05,0.14,0.15
bcf38205-1080-55f2-9030-5570c7b92337,2016-09-30,2016-12-02,0.5,0.35
bcf931f8-a9fa-5d6a-a756-ea7a3ecbe1bd,2017-07-14,2017-09-15,0.14,0.13
bd2b1aca-c221-5364-b34f-da725bac1fa2,2019-05-03,2019-07-05,0.13,0.15
bd2e84aa-a868-5f6b-9414-27d9ef6a4d78,2018-01-19,2018-03-23,0.25,0.25
bd32682c-7b21-523d-b036-caf4bca32c04,2014-02-07,2014-04-11,1,0.41
bd3dd15a-ee39-5750-a766-499e704b20a9,2015-03-27,2015-05-29,0.15,0.13
bd4f3c95-dbd2-5896-8f0d-f0b6ea91bf70,2019-01-25,2019-03-29,0.15,0.12
bd6e7d91-ddd9-5fa1-8b03-947abc56ab0f,2015-10-02,2015-12-04,0.15,0.14
bd72bfeb-e679-5b01-84b3-d621319738c8,2015-07-17,2015-09-18,0.25,0.19
bd74959a-b2b3-5e01-aa6d-01d8b3b00d8f,2017-07-14,2017-09-15,0.15,0.14
bd87001c-c374-5000-a0ff-39494a553eb6,2016-04-08,2016-06-10,4.25,2.39
bd918d33-36fe-5372-9047-778f324c010a,2016-07-22,2016-09-23,0.2,0.15
bd950556-87f2-572f-a26a-5fbdcb5de898,2018-01-19,2018-03-23,1.5,1.05
bd98458f-d06a-5496-bbc1-ba92403f25c8,2017-07-14,2017-09-15,0.49,0.32
bdaf1e1e-eda5-50b1-88b6-0c8242799dda,2018-04-27,2018-06-29,0.11,0.1
bdb63967-2643-53ef-bc77-19bb8b316ca2,2018-01-19,2018-03-23,0.25,0.24
bdba9c03-6ae8-559e-826d-b6eeee934791,2014-09-26,2014-11-28,0.25,0.15
bdd86afa-2eb7-5fab-a20a-688415c4868b,2013-09-27,2013-11-29,,0.21
bddad050-10b7-5f13-8cfe-c5ea5b8854b4,2015-07-17,2015-09-18,0.25,0.18
bdf89329-4829-5134-9ae0-3cc6c0482bf7,2017-01-20,2017-03-24,5.08,3.89
bdf9e380-ab07-5746-95fe-63433520e843,2019-01-25,2019-03-29,4.24,1.63
bdfb0c51-e2dd-5414-a02a-f3ba0c12c21d,2019-05-03,2019-07-05,9.92,11
bdfef0c4-2470-55a4-aa4d-337acd544bd7,2015-03-27,2015-05-29,0.53,0.33
be0153bc-2dd1-59ad-8f8c-84ab18764a93,2016-09-30,2016-12-02,0.25,0.2
be022641-b09c-5163-9ee4-43d981e5b786,2014-05-02,2014-07-04,0.14,0.13
be063d7c-c029-58ed-9f94-e3ac0725f718,2017-07-14,2017-09-15,0.3,0.83
be187e53-714f-585b-b68b-04e6a47cc877,2012-02-03,2012-04-06,3.65,3.02
be1dcc4a-d485-5fc9-8ee7-4f0507543068,2017-01-20,2017-03-24,10,4.31
be42b6ee-3c11-59e8-921b-5e4a8dc4a8c4,2019-07-12,2019-09-13,0.27,0.25
be5c2f3e-fadb-5ce4-9483-65bf955336c9,2016-09-30,2016-12-02,2.19,1.73
be65d971-6955-5824-b0ac-8cec1bdb4e59,2013-09-27,2013-11-29,,0.28
be6dbd44-831c-5fb8-b7da-b13b85c21578,2016-07-22,2016-09-23,9.76,9.79
be86ac82-57e5-5fe6-90eb-a629aa7ed5ce,2012-07-13,2012-09-14,0.58,0.56
be8e3696-fdec-515e-95c5-64d533b2ce5e,2015-03-27,2015-05-29,0.15,0.14
beb5105d-da3b-5fd8-8a09-15d7cd3c9108,2019-05-03,2019-07-05,0.59,0.35
beb83320-ee80-5dc8-bbbe-6bd8f5094c27,2015-07-17,2015-09-18,2.41,0.73
bebf595a-0ff6-585f-bd30-6a19b4aedf2d,2019-07-12,2019-09-13,0.17,0.19
becb9178-d153-52cc-ab3a-5b0f5299ac9a,2016-07-22,2016-09-23,0.15,0.19
bee05f40-dfef-5f25-b9b1-d26e8ce76cdd,2016-09-30,2016-12-02,0.18,0.13
bee6b3e2-3824-5734-a947-26a4af23ecf0,2011-09-30,2011-12-02,0.55,0.35
bee7d629-8701-52b5-bf54-7bcd1fc74f2c,2015-10-02,2015-12-04,0.15,0.14
bee7df1d-422b-59ef-9cd5-a6e6b2d9635e,2015-10-02,2015-12-04,0.15,0.14
bef36bab-3874-5a7f-8fe3-ce189244f62f,2016-09-30,2016-12-02,6.05,2.82
bf00dcec-a18d-5a54-86ec-478d3ebf08f4,2017-04-28,2017-06-30,0.16,0.14
bf12f7ce-6225-510e-ad3f-37629d711809,2019-01-25,2019-03-29,0.15,0.12
bf25be2d-9087-561a-a526-bce800b40e9b,2017-09-29,2017-12-01,1.24,0.4
bf27bbf8-766d-5f48-98ef-bf60fdc70bcd,2017-01-20,2017-03-24,2.3,1.23
bf2b3d1d-99bb-5a48-ae76-fa3e4d1fc4d9,2014-02-07,2014-04-11,6.89,2.74
bf304e11-28cd-5026-9a84-6a7ff33543fe,2017-09-29,2017-12-01,0.31,0.2
bf31a693-fa05-57f0-973b-b0db1d1cbb57,2014-05-02,2014-07-04,0.46,0.23
bf3b5989-dbe0-5ba4-aac3-300aae2c8c2d,2019-05-03,2019-07-05,0.2,0.2
bf56085c-6e96-5cc2-ba06-102a952a8e7c,2014-09-26,2014-11-28,0.35,0.19
bf5a114b-57f9-57d0-ab90-19f8c88389f0,2015-03-27,2015-05-29,0.88,0.73
bf6318a8-f4e1-5b2c-b6b7-87ffbfde47ac,2019-05-03,2019-07-05,0.14,0.15
bf76a0e8-d5a1-59f5-9bfa-f28ad3a7c668,2015-10-02,2015-12-04,0.15,0.13
bf779b7b-4566-5d66-8c34-4eee1cd91294,2017-07-14,2017-09-15,0.14,0.12
bf89c52f-586b-5065-b042-db43c5425732,2011-07-15,2011-09-16,4.18,4.24
bf98c76f-38d2-5dc0-92e3-ba95946b9e70,2014-05-02,2014-07-04,0.17,0.13
bf9cf1a1-c712-5cde-a310-f3eb33655d7b,2014-05-02,2014-07-04,0.14,0.13
bfaa4b4c-a807-52fa-a6ef-a2fdf9134ebb,2019-05-03,2019-07-05,0.14,0.17
bfc0a6e1-3985-5422-8368-2093b63c1888,2010-10-01,2010-12-03,,1.3
c018ad40-5754-59bd-91fc-49679c5b9315,2014-09-26,2014-11-28,0.36,0.17
c01d77ac-9635-5ec9-be16-7e71ef8a5ac8,2019-05-03,2019-07-05,0.14,0.15
c0305ee5-6ce9-59ff-9488-3f0a8b91bf33,2015-01-23,2015-03-27,0.34,0.25
c0338375-4fea-53c4-959e-a3fea7498131,2019-07-12,2019-09-13,0.24,0.2
c03b0ea9-ea44-5ff3-a647-205c188d7fae,2015-03-27,2015-05-29,0.49,0.34
c043d282-ef01-5d4d-b6a6-1c35f602001c,2017-04-28,2017-06-30,0.23,0.15
c04f292a-cdef-5ea1-8c8b-ca7c6a4d649e,2017-09-29,2017-12-01,0.22,0.2
c056edff-90ba-54fd-9354-3a4feee5c2d3,2018-10-05,2018-12-07,8.75,11.18
c08eb322-b35e-5137-8b25-c25bc2439ce2,2019-07-12,2019-09-13,0.15,0.15
c0902aed-a6a6-5700-81d3-ab54252ac82a,2016-04-08,2016-06-10,1.03,0.77
c09dd06c-b4b3-5416-b979-7e11aceadee9,2014-09-26,2014-11-28,3.5,5.24
c09ecab4-aa3f-54d1-9a0e-538a002d3ca5,2016-01-22,2016-03-25,0.16,0.15
c0a9b473-7283-59a8-bdd6-fa7a4abf7260,2015-10-02,2015-12-04,0.15,0.14
c0ac7e6d-3c15-5b1b-9153-5b55bb38e189,2017-01-20,2017-03-24,0.25,0.2
c0b6266c-5213-5ac5-83e3-aa976d7c4d08,2013-09-27,2013-11-29,,0.27
c0b7c0fc-8880-57a4-b3b5-9c4837fd6099,2017-04-28,2017-06-30,0.15,0.14
c0bd1bc5-83b9-5fc4-ae3b-db183c61fa98,2011-02-04,2011-04-08,0.63,0.5
c0bf03f4-bf0d-5a3e-9ef2-28c8577321fd,2018-04-27,2018-06-29,0.15,0.11
c0bf9d78-609d-5a2d-96e0-5286f397b3df,2011-02-04,2011-04-08,0.67,0.61
c0c5a2f4-d85d-5055-aa05-8d9002940c78,2015-10-02,2015-12-04,0.27,0.18
c0e839d6-abe3-587d-8957-482659eab921,2015-03-27,2015-05-29,0.25,0.18
c0ee9b7d-d47d-5656-8cfd-a0b02b10972d,2019-07-12,2019-09-13,0.25,0.2
c0f03ef2-f48e-581f-b812-3a242bb417a6,2019-07-12,2019-09-13,0.15,0.15
c0f2e6d4-dba7-592f-a19a-3277bc4938ab,2019-01-25,2019-03-29,0.15,0.11
c0f4bdb9-1df0-5fd9-9073-ed1df8a51515,2017-09-29,2017-12-01,2.98,4.6
c10e8478-d045-5f7d-a6e7-9f11f3a5c7ef,2016-01-22,2016-03-25,0.16,0.13
c114b3d6-3382-5a29-b9dd-9cebb575d7fb,2011-09-30,2011-12-02,0.52,0.66
c1161507-5918-5ec6-bce3-0cbb35411a69,2015-03-27,2015-05-29,0.35,0.19
c11ea3ac-ac2a-588d-8b61-8f25d0303a2e,2014-09-26,2014-11-28,0.25,0.15
c125eecd-d548-519e-bed8-1f2a90a49c45,2017-09-29,2017-12-01,0.15,0.11
c1317fd8-d402-5013-9caa-7ed2746424e4,2018-01-19,2018-03-23,0.55,0.45
c133e9b0-0a9a-512d-8f6c-c984a1789054,2016-01-22,2016-03-25,1.87,1.89
c135baa2-7bae-5fa6-917f-6fc694734011,2016-01-22,2016-03-25,0.22,0.18
c14067fc-7ed9-50f7-8320-e2f741802c23,2019-07-12,2019-09-13,9.6,6.99
c14d5a27-c492-5060-9623-587d80deff78,2013-02-01,2013-04-05,12.48,9.81
c154d6c0-3c8f-5b58-a10a-5120904d5f56,2016-04-08,2016-06-10,1.12,0.4
c1600c26-96fc-5ba1-b4f9-c7fbf043eeab,2014-02-07,2014-04-11,0.17,0.13
c16910ba-4c6a-5ccc-a2ba-40370043403c,2015-03-27,2015-05-29,0.68,0.3
c16f7043-05e3-5207-a3f7-1fa755dae7ab,2016-04-08,2016-06-10,2.99,1.79
c181042e-7203-5ac0-b452-d57ad225a643,2018-10-05,2018-12-07,0.7,0.5
c185df41-55ac-54a3-83a4-56b0838b4fb0,2017-07-14,2017-09-15,0.56,0.34
c1ace895-b7dc-5095-81bd-100f6c610d9a,2017-09-29,2017-12-01,0.15,0.13
c1b0e8d5-7fb3-52bc-9608-5338d7b26ec8,2018-07-13,2018-09-14,0.15,0.14
c1c7da05-1e02-5a65-8578-b87f52d885fa,2018-01-19,2018-03-23,0.25,0.25
c1c948a6-d166-59e6-8af0-8e8c4db112da,2014-02-07,2014-04-11,0.16,0.14
c1d70ab3-a6e9-5a99-958d-0a9e7b01c01c,2019-05-03,2019-07-05,0.13,0.15
c1dfc831-40b5-51f9-b802-cdf537cf2555,2015-03-27,2015-05-29,0.29,0.19
c1e51846-091d-53dc-8f69-9c44b0e0d477,2019-07-12,2019-09-13,7.41,4.97
c1f2bed9-965c-5a8f-81d3-ff04828d8d47,2018-04-27,2018-06-29,0.15,0.11
c2291499-5d7c-5691-8fd4-91b0f9eeeec1,2015-10-02,2015-12-04,0.15,0.13
c23b4053-4da5-582b-a4de-8847952860ec,2017-04-28,2017-06-30,0.16,0.14
c24095ae-67f4-5e2c-bff9-e921d8b0afb3,2018-10-05,2018-12-07,0.1,0.1
c243d2ef-c5a3-5564-8052-57ad87c7d172,2013-02-01,2013-04-05,3.3,1.34
c253f8dd-0ec8-53cd-9382-bfcc05798547,2015-10-02,2015-12-04,0.15,0.12
c2542635-2f78-5020-9b3d-9e4b05028cd4,2017-09-29,2017-12-01,0.16,0.13
c256e7f0-f7e3-5514-84b4-043761981c59,2016-09-30,2016-12-02,6.65,6.63
c25991fc-b541-5574-bcf8-38dec78a9ea9,2017-07-14,2017-09-15,0.15,0.14
c25e7bdd-ccdf-5a7e-ae65-3baa953c1b21,2018-10-05,2018-12-07,0.45,0.5
c26673cb-4a3f-5fb0-bfc8-db4cd4197b09,2016-01-22,2016-03-25,0.15,0.12
c27c5f95-3aed-5922-962d-acda48de82c8,2012-10-05,2012-12-07,0.55,0.32
c28b76e6-8d98-5228-b7e0-46f75d805f23,2019-05-03,2019-07-05,0.13,0.15
c297b91e-5ac8-5b5b-9f35-f1b27e6270c0,2019-05-03,2019-07-05,0.23,0.2
c298576f-645a-5a12-b65e-754e1d63d5c7,2015-10-02,2015-12-04,0.21,0.15
c2a96bf1-f5d7-53b1-a39c-134436e3f354,2013-09-27,2013-11-29,,0.26
c2b8635b-d8fe-5e43-8c6d-ab45324b525c,2015-03-27,2015-05-29,15.69,24.41
c2ccfbe6-9abb-558f-a0c2-1fb359b3feb1,2018-04-27,2018-06-29,0.23,0.2
c2d934aa-d151-5d3e-b4dd-2c04302b8cb3,2018-10-05,2018-12-07,0.11,0.11
c2dad7c4-8e45-55b6-97e6-86de84b1e245,2019-05-03,2019-07-05,0.21,0.2
c2e59545-6d8e-5ede-ad39-f70d625ff8ef,2014-09-26,2014-11-28,0.15,0.14
c2ee89a7-4ada-56b0-8849-acbcc5a14bfa,2012-05-04,2012-07-06,11.81,12.26
c3039e44-417c-51fc-b742-cdc14b31a0a5,2014-05-02,2014-07-04,0.14,0.14
c30588b5-0a05-5c84-ae53-ad2403f3bff8,2018-10-05,2018-12-07,0.1,0.1
c30ca43d-6ef6-59af-abe1-00590dd01237,2018-07-13,2018-09-14,0.6,0.49
c30fbf84-6398-5168-b82d-a16ea1d04cb4,2018-10-05,2018-12-07,0.14,0.15
c31ff9bd-2bf8-5a9e-afec-640e784bae33,2017-01-20,2017-03-24,0.16,0.15
c321d716-1b99-554f-a213-705c96e4531f,2016-09-30,2016-12-02,0.14,0.14
c3237def-fe93-5a14-9061-a01b3a5745d5,2018-01-19,2018-03-23,0.16,0.15
c325f0f7-e4fb-557d-ba29-d29aaef34351,2014-09-26,2014-11-28,1.18,1.3
c32b7149-e87c-578d-871a-887242769ef9,2017-01-20,2017-03-24,0.16,0.14
c32cb9d4-d31f-5934-9b8e-db6b6e8e863e,2012-02-03,2012-04-06,0.41,0.34
c32e041d-1cce-5f67-af2d-c6c9effbd840,2015-10-02,2015-12-04,0.15,0.13
c33e491f-e455-5c8d-99c1-5bc59728d991,2018-07-13,2018-09-14,0.14,0.99
c3432f6b-2835-5dd0-813c-fbd53cc8a850,2012-02-03,2012-04-06,2.34,1.78
c3476fa3-cdc0-5da1-b0b1-bd1462b0811f,2015-10-02,2015-12-04,0.15,0.13
c348d2b0-cf8e-56a0-ae94-2698152197e6,2011-02-04,2011-04-08,10.1,7.5
c360c02f-b5ec-5208-9b2e-fb77de95acfa,2016-01-22,2016-03-25,0.23,0.14
c37cb9f4-db3b-5e05-8ce2-7bb0a4db86d3,2015-03-27,2015-05-29,0.26,0.2
c38375a2-8541-5451-8715-fd3cd4de6c45,2015-03-27,2015-05-29,8.37,4.4
c392d519-0431-5dbe-b16f-b9580dda95d7,2012-10-05,2012-12-07,1.18,0.82
c3a4b3b0-692b-5ca9-8a05-acb4cf3309ab,2019-05-03,2019-07-05,0.29,0.25
c3a708d2-0680-570f-a120-b212f6aea8be,2018-01-19,2018-03-23,0.15,0.15
c3a7a1a8-96e7-5cbe-90c5-6eeaa880af0e,2017-01-20,2017-03-24,0.16,0.15
c3ab1989-4f55-5dc6-8df2-c8362cd2add2,2017-04-28,2017-06-30,0.23,0.2
c3b6f1e6-2c8f-586e-8312-7802e01ecd7e,2016-01-22,2016-03-25,0.15,0.13
c3bc97b6-9cb9-5b5b-be9d-1ff90bff792f,2015-03-27,2015-05-29,0.16,0.14
c3bdae56-7d3b-59ae-b2d7-68783539d27a,2018-01-19,2018-03-23,3.88,1.36
c3d4b1e6-5d42-5723-a4bb-332b7637067c,2011-09-30,2011-12-02,1.11,1.6
c3d83595-dc94-512d-85da-499912cf06c0,2018-01-19,2018-03-23,0.15,0.14
c3dcdc44-108b-5e54-9626-53abd6652c15,2015-03-27,2015-05-29,0.25,0.2
c3e0ccef-d89d-551f-afed-a617a56d6ef6,2016-07-22,2016-09-23,0.15,0.15
c3e1892c-41bb-5eb5-b8e0-43b3aa3672ad,2019-01-25,2019-03-29,0.49,0.35
c3e73c51-ad80-583a-b55f-ec42ebb8e363,2018-10-05,2018-12-07,1,2.29
c3ff86f8-84b4-55b1-8fb9-c9221dc92e22,2015-07-17,2015-09-18,0.49,0.2
c400307c-8bba-57bb-8ba9-20c531d1e0de,2017-09-29,2017-12-01,2.97,3.44
c4104a33-dcd1-5628-a4ed-d3de50732500,2018-10-05,2018-12-07,0.1,0.12
c4108f2e-b107-5b9c-a4e5-4a6c38da5cd4,2015-01-23,2015-03-27,0.15,0.12
c43d90fa-8c3f-5b21-9c97-38385521a89a,2018-07-13,2018-09-14,2.74,3.22
c446be9c-edac-5d4e-8681-fc38398b5828,2015-03-27,2015-05-29,0.15,0.14
c452276a-8334-501f-8576-ee8b183847fa,2015-03-27,2015-05-29,0.26,0.19
c4599269-43f3-53f3-9ca2-3938f434dd28,2016-09-30,2016-12-02,0.15,0.14
c4627fe5-8491-5c65-8e6d-4303d9b5c499,2011-09-30,2011-12-02,3.14,2.61
c4679460-64b1-557e-8bfd-a67a73f1039b,2014-05-02,2014-07-04,0.14,0.12
c468c8b0-516f-5d54-b98e-4baf138cda61,2015-01-23,2015-03-27,0.22,0.15
c4732ab6-32b1-5ad6-85f7-2416b532e051,2016-09-30,2016-12-02,0.26,0.3
c478df32-fb53-5e17-94a3-5656341ebe91,2015-03-27,2015-05-29,0.25,0.18
c4805948-3790-5a89-9f4b-a556cb5f0825,2016-09-30,2016-12-02,0.15,0.14
c49565d8-5d37-5d6b-843f-194187c24334,2014-09-26,2014-11-28,0.15,0.14
c498151e-75a3-57ac-ac19-db0a4ae43e9c,2015-03-27,2015-05-29,0.25,0.18
c4a477ef-1f79-5838-adf6-c436045d7a42,2016-09-30,2016-12-02,0.14,0.13
c4bb7d9d-6919-5d5f-90bb-19f9ce2a430d,2017-04-28,2017-06-30,0.75,1.99
c4e06cc3-7287-5bac-91b8-72c89ba0911b,2015-10-02,2015-12-04,0.22,0.15
c500259c-c0bb-57cb-9d21-36091463bc7c,2014-09-26,2014-11-28,0.25,0.16
